panel,case_id,model,point_index,x_a,z_a,x_m,z_m,direction_displayed,arrow_x,arrow_z,force_x_n,force_y_n,force_z_n
b,hub_x+0.000_y+0.000_D1,Elastic + g,51,2.5,-1.25,0.001625,-0.0008125,True,-0.9955159719488008,0.09459360229336031,-4.0885801277725295e-05,-3.529596598031986e-06,3.88495547483734e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,52,-2.5,-0.8333333333333333,-0.001625,-0.0005416666666666666,True,0.9962870856381273,0.08609322267569547,4.092690295334021e-05,3.5742724928705025e-06,3.5366602861580382e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,53,-2.0833333333333335,-0.8333333333333333,-0.0013541666666666667,-0.0005416666666666666,True,0.997159012202549,0.07532532365172075,3.815822845918342e-05,3.1993966378004946e-06,2.882469970677506e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,54,-1.6666666666666665,-0.8333333333333333,-0.0010833333333333333,-0.0005416666666666666,True,0.9976253861609192,0.06887371695557773,3.333122573863426e-05,2.730134364586379e-06,2.301109654135115e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,55,-1.25,-0.8333333333333333,-0.0008125,-0.0005416666666666666,True,0.9977173523672322,0.06752839984273375,2.6697891052509286e-05,2.1367469238233354e-06,1.8069905847322635e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,56,-0.8333333333333333,-0.8333333333333333,-0.0005416666666666666,-0.0005416666666666666,True,0.9971043007849082,0.07604612650384875,1.8639658818526276e-05,1.4577869823504068e-06,1.421590350564541e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,57,-0.4166666666666665,-0.8333333333333333,-0.0002708333333333332,-0.0005416666666666666,True,0.9925714410594334,0.12166320065327789,9.5765372531712e-06,7.443839893911389e-07,1.173832053995591e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,58,0.0,-0.8333333333333333,0.0,-0.0005416666666666666,True,1.4977613725520833e-06,0.9999999999988783,1.631286675019192e-12,-4.585807645838217e-13,1.0891499172780515e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,59,0.41666666666666696,-0.8333333333333333,0.00027083333333333354,-0.0005416666666666666,True,-0.9925714361693191,0.12166324054855432,-9.576534070304534e-06,-7.443849041942759e-07,1.17383205456069e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,60,0.8333333333333335,-0.8333333333333333,0.0005416666666666668,-0.0005416666666666666,True,-0.9971042998614617,0.07604613861192674,-1.8639655868495628e-05,-1.4577878887542728e-06,1.4215903532370455e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,61,1.25,-0.8333333333333333,0.0008125,-0.0005416666666666666,True,-0.9977173519001054,0.0675284067444306,-2.669788847183822e-05,-2.136747819359919e-06,1.8069905955932944e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,62,1.666666666666667,-0.8333333333333333,0.0010833333333333335,-0.0005416666666666666,True,-0.9976253858154631,0.06887372195945492,-3.333122364590936e-05,-2.730135241348136e-06,2.3011096776374636e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,63,2.083333333333334,-0.8333333333333333,0.001354166666666667,-0.0005416666666666666,True,-0.9971590118895778,0.07532532779484517,-3.815822694581846e-05,-3.1993974882799465e-06,2.8824700158074266e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,64,2.5,-0.8333333333333333,0.001625,-0.0005416666666666666,True,-0.996287085325343,0.08609322629529356,-4.092690206743417e-05,-3.574273312672525e-06,3.536660359404639e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,65,-2.5,-0.4166666666666665,-0.001625,-0.0002708333333333332,True,0.9969967595467178,0.07744327894235956,4.091198658745051e-05,3.613129276098307e-06,3.1779023944054633e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,66,-2.0833333333333335,-0.4166666666666665,-0.0013541666666666667,-0.0002708333333333332,True,0.997910371577035,0.0646133910190761,3.8143632578392083e-05,3.2354279441661206e-06,2.4697503071149914e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,67,-1.6666666666666665,-0.4166666666666665,-0.0010833333333333333,-0.0002708333333333332,True,0.9984947083906246,0.05484812955718122,3.33452788208636e-05,2.76759303962096e-06,1.8316833905258487e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,68,-1.25,-0.4166666666666665,-0.0008125,-0.0002708333333333332,True,0.9988427999159631,0.04809429338330264,2.6718791951842027e-05,2.166836946609126e-06,1.2865101686545974e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,69,-0.8333333333333333,-0.4166666666666665,-0.0005416666666666666,-0.0002708333333333332,True,0.9989269261842497,0.04631410307980367,1.86488900869568e-05,1.4853861455355817e-06,8.646344343829785e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,70,-0.4166666666666665,-0.4166666666666665,-0.0002708333333333332,-0.0002708333333333332,True,0.9979984318409415,0.06323867521557981,9.568532735864743e-06,7.336014153350377e-07,6.063149146004203e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,71,0.0,-0.4166666666666665,0.0,-0.0002708333333333332,True,3.1782048578540918e-06,0.9999999999949495,1.614325630479225e-12,-4.521289975080831e-13,5.079363045090355e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,72,0.41666666666666696,-0.4166666666666665,0.00027083333333333354,-0.0002708333333333332,True,-0.9979984305504755,0.06323869558100807,-9.568529585531595e-06,-7.336023159339282e-07,6.063149110199906e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,73,0.8333333333333335,-0.4166666666666665,0.0005416666666666668,-0.0002708333333333332,True,-0.998926925854929,0.04631411018276273,-1.8648887167603092e-05,-1.4853870389978065e-06,8.646344319201112e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,74,1.25,-0.4166666666666665,0.0008125,-0.0002708333333333332,True,-0.9988427996908029,0.048094298059526336,-2.6718789400856942e-05,-2.1668378286881827e-06,1.2865101712024276e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,75,1.666666666666667,-0.4166666666666665,0.0010833333333333335,-0.0002708333333333332,True,-0.9984947081843818,0.054848133311776376,-3.334527675091116e-05,-2.767593904802179e-06,1.8316834025867703e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,76,2.083333333333334,-0.4166666666666665,0.001354166666666667,-0.0002708333333333332,True,-0.9979103713574268,0.06461339441077692,-3.814363108310049e-05,-3.2354287832964343e-06,2.46975034048302e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,77,2.5,-0.4166666666666665,0.001625,-0.0002708333333333332,True,-0.996996759304937,0.07744328205502064,-4.091198571602767e-05,-3.613130082650378e-06,3.177902455215751e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,78,-2.5,0.0,-0.001625,0.0,True,0.9976233503263061,0.0689031993721365,4.082811705867119e-05,3.6250353557431385e-06,2.819889779807581e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,79,-2.0833333333333335,0.0,-0.0013541666666666667,0.0,True,0.9985459453387744,0.053907281952379,3.80780191936293e-05,3.2502446558541625e-06,2.0556715756956635e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,80,-1.6666666666666665,0.0,-0.0010833333333333333,0.0,True,0.9991688796011657,0.040762115211938815,3.329127755872505e-05,2.7844818969413646e-06,1.3581516789664837e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,81,-1.25,0.0,-0.0008125,0.0,True,0.9996029548372859,0.028176811043250934,2.6692734093512206e-05,2.191267444917151e-06,7.524148674641163e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,82,-0.8333333333333333,0.0,-0.0005416666666666666,0.0,True,0.9998727930668388,0.015949849050022745,1.86351265340764e-05,1.5171963809959844e-06,2.972652694498541e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,83,-0.4166666666666665,0.0,-0.0002708333333333332,0.0,True,0.9999964836776714,0.0026519110642755335,9.569555123892347e-06,7.679230540264737e-07,2.5377698349412096e-08
b,hub_x+0.000_y+0.000_D1,Elastic + g,84,0.0,0.0,0.0,0.0,True,2.3919481574348727e-05,-0.9999999997139292,1.5957370687499672e-12,-4.4443217746418155e-13,-6.671286178730325e-08
b,hub_x+0.000_y+0.000_D1,Elastic + g,85,0.41666666666666696,0.0,0.00027083333333333354,0.0,True,-0.9999964836767569,0.0026519114090941924,-9.569552010770132e-06,-7.67923940295029e-07,2.537769339345472e-08
b,hub_x+0.000_y+0.000_D1,Elastic + g,86,0.8333333333333335,0.0,0.0005416666666666668,0.0,True,-0.9998727930330985,0.015949851165151043,-1.8635123650194308e-05,-1.5171972614741603e-06,2.972652628772412e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,87,1.25,0.0,0.0008125,0.0,True,-0.999602954769313,0.028176813454661907,-2.6692731573166617e-05,-2.191268313403552e-06,7.52414860864484e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,88,1.666666666666667,0.0,0.0010833333333333335,0.0,True,-0.999168879498709,0.040762117723376234,-3.329127551338449e-05,-2.7844827482292434e-06,1.3581516793424956e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,89,2.083333333333334,0.0,0.001354166666666667,0.0,True,-0.9985459451967977,0.053907284582270336,-3.8078017717607394e-05,-3.25024548300487e-06,2.055671596590623e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,90,2.5,0.0,0.001625,0.0,True,-0.9976233501472799,0.068903201964189,-4.0828116202789256e-05,-3.6250361482618457e-06,2.8198898272808595e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,91,-2.5,0.41666666666666696,-0.001625,0.00027083333333333354,True,0.9981473505111724,0.060842967280752704,4.0680905139494345e-05,3.6274607129391954e-06,2.4797410713819794e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,92,-2.0833333333333335,0.41666666666666696,-0.0013541666666666667,0.00027083333333333354,True,0.9990593370607269,0.04336405229889167,3.7946579120693924e-05,3.260205974284276e-06,1.6470667762287085e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,93,-1.6666666666666665,0.41666666666666696,-0.0010833333333333333,0.00027083333333333354,True,0.9996437849231157,0.02668901018374318,3.318760546764824e-05,2.7920117856875023e-06,8.860599682198183e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,94,-1.25,0.41666666666666696,-0.0008125,0.00027083333333333354,True,0.9999629078089036,0.008612955727401938,2.662879260593196e-05,2.208924806588627e-06,2.29361119295527e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,95,-0.8333333333333333,0.41666666666666696,-0.0005416666666666666,0.00027083333333333354,True,0.9998917837114584,-0.014711249651814138,1.859412712138569e-05,1.5260727008648585e-06,-2.7357245113558216e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,96,-0.4166666666666665,0.41666666666666696,-0.0002708333333333332,0.00027083333333333354,True,0.9982083351881607,-0.05983410031813666,9.568450930407093e-06,7.905117945167267e-07,-5.735472572979738e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,97,0.0,0.41666666666666696,0.0,0.00027083333333333354,True,2.343820288797875e-06,-0.9999999999972533,1.5756945739873657e-12,-4.368121993492824e-13,-6.722761900790601e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,98,0.41666666666666696,0.41666666666666696,0.00027083333333333354,0.00027083333333333354,True,-0.9982083339962882,-0.059834120202060574,-9.568447857085609e-06,-7.905126667649775e-07,-5.735472643630905e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,99,0.8333333333333335,0.41666666666666696,0.0005416666666666668,0.00027083333333333354,True,-0.9998917836699368,-0.014711252473951036,-1.8594124275288433e-05,-1.5260735683588442e-06,-2.735724617536073e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,100,1.25,0.41666666666666696,0.0008125,0.00027083333333333354,True,-0.9999629078062238,0.008612956038534183,-2.6628790120509418e-05,-2.2089256601497423e-06,2.293611061738959e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,101,1.666666666666667,0.41666666666666696,0.0010833333333333335,0.00027083333333333354,True,-0.9996437848870229,0.02668901153559684,-3.3187603450550115e-05,-2.792012623727321e-06,8.860599592790446e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,102,2.083333333333334,0.41666666666666696,0.001354166666666667,0.00027083333333333354,True,-0.9990593369802433,0.04336405415313969,-3.794657766450957e-05,-3.2602067875673256e-06,1.6470667835845014e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,103,2.5,0.41666666666666696,0.001625,0.00027083333333333354,True,-0.9981473503851215,0.060842969348656295,-4.0680904300038805e-05,-3.6274614886948945e-06,2.479741104805698e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,104,-2.5,0.8333333333333335,-0.001625,0.0005416666666666668,True,0.9985997219661019,0.05290175128692824,4.045393769152094e-05,3.622469026638853e-06,2.143085065275413e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,105,-2.0833333333333335,0.8333333333333335,-0.0013541666666666667,0.0005416666666666668,True,0.9994558763814588,0.03298410475623343,3.774838297145591e-05,3.261365173077352e-06,1.245774473623394e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,106,-1.6666666666666665,0.8333333333333335,-0.0010833333333333333,0.0005416666666666668,True,0.9999183909358743,0.012775424384815267,3.302858081647748e-05,2.795570434342676e-06,4.2198857485133354e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,107,-1.25,0.8333333333333335,-0.0008125,0.0005416666666666668,True,0.9999410790678576,-0.010855339359436533,2.6518259795854354e-05,2.2108275913629196e-06,-2.878816715621363e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,108,-0.8333333333333333,0.8333333333333335,-0.0005416666666666666,0.0005416666666666668,True,0.9990077374915984,-0.0445369557998478,1.853763927418103e-05,1.51173899014434e-06,-8.264300565486528e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,109,-0.4166666666666665,0.8333333333333335,-0.0002708333333333332,0.0005416666666666668,True,0.9925800846701313,-0.12159266226312841,9.544059582608484e-06,7.921460183614693e-07,-1.169162701700748e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,110,0.0,0.8333333333333335,0.0,0.0005416666666666668,True,1.2043791968887394e-06,-0.9999999999992747,1.5541742542639493e-12,-4.299593027252026e-13,-1.2904359841798205e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,111,0.41666666666666696,0.8333333333333335,0.00027083333333333354,0.0005416666666666668,True,-0.9925800798841828,-0.1215927013315739,-9.544056552252155e-06,-7.921468759613359e-07,-1.169162711773398e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,112,0.8333333333333335,0.8333333333333335,0.0005416666666666668,0.0005416666666666668,True,-0.9990077371485552,-0.044536963494642014,-1.8537636467117825e-05,-1.5117398408504448e-06,-8.264300744751896e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,113,1.25,0.8333333333333335,0.0008125,0.0005416666666666668,True,-0.9999410790477642,-0.010855341210344217,-2.6518257346615022e-05,-2.2108284294485994e-06,-2.878816940647689e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,114,1.666666666666667,0.8333333333333335,0.0010833333333333335,0.0005416666666666668,True,-0.9999183909339641,0.012775424534325439,-3.302857882794049e-05,-2.79557125607941e-06,4.2198855438417384e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,115,2.083333333333334,0.8333333333333335,0.001354166666666667,0.0005416666666666668,True,-0.9994558763466497,0.032984105810990275,-3.77483815368872e-05,-3.2613659687702914e-06,1.2457744661600966e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,116,2.5,0.8333333333333335,0.001625,0.0005416666666666668,True,-0.9985997218861612,0.05290175279592847,-4.04539368677082e-05,-3.6224697844531585e-06,2.143085082935325e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,117,-2.5,1.25,-0.001625,0.0008125,True,0.9989588137394217,0.04562114041020208,4.014977183558642e-05,3.5906624135380757e-06,1.8335874844452376e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,118,-2.0833333333333335,1.25,-0.0013541666666666667,0.0008125,True,0.9997387523122352,0.02285666478678254,3.748103907772534e-05,3.2552996432014745e-06,8.569154132301815e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,119,-1.6666666666666665,1.25,-0.0010833333333333333,0.0008125,True,0.9999995412292154,-0.0009578837919343788,3.28183792301739e-05,2.7759963396597257e-06,-3.1436207964153226e-08
b,hub_x+0.000_y+0.000_D1,Elastic + g,120,-1.25,1.25,-0.0008125,0.0008125,True,0.9995531012696931,-0.02989310526088754,2.6366848609126076e-05,2.1840770962327506e-06,-7.885393781173697e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,121,-0.8333333333333333,1.25,-0.0005416666666666666,0.0008125,True,0.9972510010152719,-0.07409750990443978,1.8436527989449932e-05,1.5024705972335267e-06,-1.369866577131495e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,122,-0.4166666666666665,1.25,-0.0002708333333333332,0.0008125,True,0.9834748620933065,-0.18104473378298427,9.478310929346287e-06,7.742332468552272e-07,-1.7448318661276008e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,123,0.0,1.25,0.0,0.0008125,True,8.158429132826843e-07,-0.9999999999996672,1.531316169428927e-12,-4.2222493638088826e-13,-1.8769742857321679e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,124,0.41666666666666696,1.25,0.00027083333333333354,0.0008125,True,-0.9834748516784679,-0.18104479035867158,-9.478307942134298e-06,-7.742340881512095e-07,-1.744831879950963e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,125,0.8333333333333335,1.25,0.0005416666666666668,0.0008125,True,-0.9972510000947745,-0.07409752229307075,-1.8436525223107012e-05,-1.5024714312025135e-06,-1.3698666018846855e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,126,1.25,1.25,0.0008125,0.0008125,True,-0.9995531011508033,-0.029893109236277166,-2.636684619579335e-05,-2.1840779159530404e-06,-7.88539410902248e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,127,1.666666666666667,1.25,0.0010833333333333335,0.0008125,True,-0.9999995412282112,-0.0009578848401851055,-3.281837727467219e-05,-2.7759971423070674e-06,-3.143624049294415e-08
b,hub_x+0.000_y+0.000_D1,Elastic + g,128,2.083333333333334,1.25,0.001354166666666667,0.0008125,True,-0.9997387523069688,0.022856665017126177,-3.7481037666708344e-05,-3.255300419898966e-06,8.569153896108999e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,129,2.5,1.25,0.001625,0.0008125,True,-0.9989588136977693,0.04562114132225772,-4.0149771027046894e-05,-3.590663154101061e-06,1.8335874842537412e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,130,-2.5,1.666666666666667,-0.001625,0.0010833333333333335,True,0.9992748674097257,0.038075443047654756,3.978134141819461e-05,3.560175688832271e-06,1.5157913492351643e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,131,-2.0833333333333335,1.666666666666667,-0.0013541666666666667,0.0010833333333333335,True,0.9999129066437432,0.013197694013006302,3.7150624412764524e-05,3.2084431550868213e-06,4.903452792078791e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,132,-1.6666666666666665,1.666666666666667,-0.0010833333333333333,0.0010833333333333335,True,0.9998985006309838,-0.014247401023010125,3.2553550613916906e-05,2.7345816898170594e-06,-4.6385057085959166e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,133,-1.25,1.666666666666667,-0.0008125,0.0010833333333333335,True,0.9988367936082277,-0.048218873218217384,2.616818657148302e-05,2.1487072851357878e-06,-1.2632699142798222e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,134,-0.8333333333333333,1.666666666666667,-0.0005416666666666666,0.0010833333333333335,True,0.9947331539396702,-0.10249854854209717,1.8294659139768484e-05,1.5015680123710518e-06,-1.8851045634419554e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,135,-0.4166666666666665,1.666666666666667,-0.0002708333333333332,0.0010833333333333335,True,0.9717556095580974,-0.23598948131722078,9.396838809975576e-06,7.576546952455757e-07,-2.282009072009466e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,136,0.0,1.666666666666667,0.0,0.0010833333333333335,True,6.239163034143671e-07,-0.9999999999998054,1.507200336051083e-12,-4.1447946714524494e-13,-2.4157091709299338e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,137,0.41666666666666696,1.666666666666667,0.00027083333333333354,0.0010833333333333335,True,-0.97175559223909,-0.23598955263327967,-9.39683586738806e-06,-7.576555224794306e-07,-2.2820090877003768e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,138,0.8333333333333335,1.666666666666667,0.0005416666666666668,0.0010833333333333335,True,-0.9947331522024563,-0.10249856540149715,-1.8294656417399404e-05,-1.5015688280323441e-06,-1.8851045962878304e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,139,1.25,1.666666666666667,0.0008125,0.0010833333333333335,True,-0.998836793316728,-0.048218879256532,-2.6168184196677744e-05,-2.148708086233665e-06,-1.2632699582004486e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,140,1.666666666666667,1.666666666666667,0.0010833333333333335,0.0010833333333333335,True,-0.9998985005984804,-0.014247403304147848,-3.255354868809734e-05,-2.7345824748896897e-06,-4.6385061770062704e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,141,2.083333333333334,1.666666666666667,0.001354166666666667,0.0010833333333333335,True,-0.99991290665196,0.013197693390461916,-3.7150623025270604e-05,-3.2084439128787705e-06,4.903452377606081e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,142,2.5,1.666666666666667,0.001625,0.0010833333333333335,True,-0.9992748673998322,0.03807544330730209,-3.97813406238601e-05,-3.5601764109137304e-06,1.5157913293202004e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,143,-2.5,2.083333333333334,-0.001625,0.001354166666666667,True,0.9995299204683001,0.030658409753829243,3.936804616150885e-05,3.5340318725283346e-06,1.2075293252469288e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,144,-2.0833333333333335,2.083333333333334,-0.0013541666666666667,0.001354166666666667,True,0.9999933550860697,0.0036455155610639026,3.6769489443101126e-05,3.1467525669147047e-06,1.3404463665227343e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,145,-1.6666666666666665,2.083333333333334,-0.0010833333333333333,0.001354166666666667,True,0.9996464553391908,-0.026588800796414982,3.223202994301357e-05,2.6540327816878354e-06,-8.573141222494283e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,146,-1.25,2.083333333333334,-0.0008125,0.001354166666666667,True,0.9978189821396187,-0.0660096877878927,2.5901766128341975e-05,2.1072822736990666e-06,-1.7135046795969159e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,147,-0.8333333333333333,2.083333333333334,-0.0005416666666666666,0.001354166666666667,True,0.9914929451335065,-0.130160438499897,1.8112859909419592e-05,1.4756267482006248e-06,-2.377805913666694e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,148,-0.4166666666666665,2.083333333333334,-0.0002708333333333332,0.001354166666666667,True,0.9580897284196151,-0.2864682745031783,9.312835356210872e-06,7.376249013175249e-07,-2.7845323836490276e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,149,0.0,2.083333333333334,0.0,0.001354166666666667,True,5.05766976736734e-07,-0.9999999999998721,1.4815940786399641e-12,-4.063222915270225e-13,-2.929400587201616e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,150,0.41666666666666696,2.083333333333334,0.00027083333333333354,0.001354166666666667,True,-0.9580897034149376,-0.28646835813101046,-9.312832463557201e-06,-7.376257109909263e-07,-2.7845324042993054e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,151,0.8333333333333335,2.083333333333334,0.0005416666666666668,0.001354166666666667,True,-0.9914929423586409,-0.13016045963734366,-1.8112857233136294e-05,-1.475627545925126e-06,-2.37780595513087e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,152,1.25,2.083333333333334,0.0008125,0.001354166666666667,True,-0.9978189816036951,-0.06600969588904913,-2.5901763793587766e-05,-2.107283056196601e-06,-1.7135047363568618e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,153,1.666666666666667,2.083333333333334,0.0010833333333333335,0.001354166666666667,True,-0.9996464552454694,-0.026588804320009374,-3.223202805194394e-05,-2.654033547197923e-06,-8.573141856435093e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,154,2.083333333333334,2.083333333333334,0.001354166666666667,0.001354166666666667,True,-0.999993355091627,0.0036455140366483158,-3.6769488079478004e-05,-3.1467533051554505e-06,1.3404457562803292e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,155,2.5,2.083333333333334,0.001625,0.001354166666666667,True,-0.9995299204802326,0.030658409364802023,-3.936804538173186e-05,-3.534032576511398e-06,1.2075292859921033e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,156,-2.5,2.5,-0.001625,0.001625,True,0.9997237261845471,0.023504708117412676,3.890221809112575e-05,3.4940326994047844e-06,9.146379718740894e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,157,-2.0833333333333335,2.5,-0.0013541666666666667,0.001625,True,0.999985260749623,-0.00542939071246658,3.6339847845285284e-05,3.0846311186761653e-06,-1.9730614052824674e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,158,-1.6666666666666665,2.5,-0.0010833333333333333,0.001625,True,0.999245603282337,-0.038835863849259675,3.1844001243836545e-05,2.584633977886319e-06,-1.2376229554165625e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,159,-1.25,2.5,-0.0008125,0.001625,True,0.9965322670810501,-0.08320721522982587,2.5582245660804e-05,2.036434893134212e-06,-2.1360346183227716e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,160,-0.8333333333333333,2.5,-0.0005416666666666666,0.001625,True,0.9878127701858871,-0.15564681512219905,1.7912337303581293e-05,1.4096133313063847e-06,-2.8223954344833386e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,161,-0.4166666666666665,2.5,-0.0002708333333333332,0.001625,True,0.9429575013413426,-0.3329131278037737,9.216726162013708e-06,7.079202631259304e-07,-3.253984543674711e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,162,0.0,2.5,0.0,0.001625,True,4.285967627510949e-07,-0.9999999999999082,1.456562721918965e-12,-3.9716077646604833e-13,-3.3984454585456627e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,163,0.41666666666666696,2.5,0.00027083333333333354,0.001625,True,-0.9429574682661896,-0.33291322148724883,-9.216723321038552e-06,-7.079210528371353e-07,-3.253984570486929e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,164,0.8333333333333335,2.5,0.0005416666666666668,0.001625,True,-0.9878127662378342,-0.15564684017852073,-1.79123346757683e-05,-1.4096141100794968e-06,-2.8223954860613957e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,165,1.25,2.5,0.0008125,0.001625,True,-0.9965322662374596,-0.08320722533309799,-2.5582243367553334e-05,-2.036435658364664e-06,-2.1360346880157514e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,166,1.666666666666667,2.5,0.0010833333333333335,0.001625,True,-0.9992456030973137,-0.038835868609903665,-3.184399938770478e-05,-2.5846347240412733e-06,-1.2376230352192183e-06
b,hub_x+0.000_y+0.000_D1,Elastic + g,167,2.083333333333334,2.5,0.001354166666666667,0.001625,True,-0.9999852607365256,-0.005429393124733781,-3.633984650793596e-05,-3.0846318360605298e-06,-1.9730622093244384e-07
b,hub_x+0.000_y+0.000_D1,Elastic + g,168,2.5,2.5,0.001625,0.001625,True,-0.9997237262102693,0.02350470702337124,-3.890221732607514e-05,-3.4940333833115463e-06,9.146379112908964e-07
