case_id,target_id,method,point_index,x_m,y_m,z_m,radius_a,direction_defined,force_floor_n,angular_error_deg,magnitude_ratio_gorkov_elastic,elastic_force_norm_n,gorkov_force_norm_n,elastic_force_x_n,elastic_force_y_n,elastic_force_z_n,gorkov_force_x_n,gorkov_force_y_n,gorkov_force_z_n
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,1,0.007812361162513271,-0.00818763883748663,0.05685430550415323,0.5,True,1.1142852793561359e-08,9.982711811752813,1.1303102308954585,7.987807744118411e-06,9.028700815603013e-06,5.414450399664375e-06,5.731108822835672e-06,-1.2818701523116369e-06,6.255315552756183e-06,5.8398896562998754e-06,-2.8782207273520237e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,2,0.0076749999999999,-0.008,0.0566666666666666,0.5,True,1.1142852793561359e-08,9.353146322664031,1.113899773985639,9.760996145422382e-06,1.0872771400260685e-05,9.644980725061853e-06,7.964615320679686e-07,-1.2716295026743686e-06,1.0462100248383909e-05,6.043964639014262e-08,-2.9593856396617687e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,3,0.007812361162513271,-0.007812361162513372,0.056479027829179976,0.5,True,1.1142852793561359e-08,11.283787981104126,1.1295786114688502,7.71445626976654e-06,8.714084801440053e-06,5.907280115844703e-06,-4.8336719382315615e-06,-1.1191482317543126e-06,5.886324558887272e-06,-5.80921706561774e-06,-2.745806657189232e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,4,0.007812361162513271,-0.007812361162513372,0.05685430550415323,0.5,True,1.1142852793561359e-08,10.305533217540399,1.1357025516041472,8.327118227631427e-06,9.457129418630416e-06,6.289239899486797e-06,-5.182541185252825e-06,-1.711030779037327e-06,6.27255403596691e-06,-6.22845829943299e-06,-3.361349419329148e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,5,0.0079999999999999,-0.008325,0.0566666666666666,0.5,True,1.1142852793561359e-08,8.810509280499078,1.1260942170542942,9.489246145037865e-06,1.0685785208131895e-05,-6.089995300819076e-07,9.450740882984915e-06,-5.986724781994665e-07,-1.162381947698106e-08,1.0465119228630541e-05,-2.1603587506936117e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,6,0.0079999999999999,-0.008,0.0563416666666666,0.5,True,1.1142852793561359e-08,21.518719786408482,2.9335944158733347,7.345984865916341e-07,2.1550140181742206e-06,-2.247799318881486e-07,3.850709267764502e-07,-5.83805875334091e-07,-3.8081188200553883e-07,4.645340373358576e-07,-2.069607657795856e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,7,0.0079999999999999,-0.008,0.0569916666666666,0.5,True,1.1142852793561359e-08,11.579516617796639,1.8067074200483544,1.7722490194989045e-06,3.2019354537020916e-06,5.564583008431578e-07,-2.867133130706772e-07,-1.65801574861206e-06,3.9905046450299914e-07,-3.6328969430695957e-07,-3.1561321224664716e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,8,0.0079999999999999,-0.007675,0.0566666666666666,0.5,True,1.1142852793561359e-08,9.534187429449737,1.1337254983615914,9.570490192701754e-06,1.085030876328552e-05,9.728934107678744e-07,-9.423244447165739e-06,-1.360229770606781e-06,6.716996361244383e-08,-1.042820283384044e-05,-2.9962099577467987e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,9,0.008187638837486529,-0.00818763883748663,0.056479027829179976,0.5,True,1.1142852793561359e-08,9.976153466983789,1.1402757589855452,8.016730162201681e-06,9.141283070286835e-06,-6.02868198057214e-06,5.274931655934603e-06,-3.131327129157685e-07,-6.328559427881927e-06,6.342136376459775e-06,-1.8137524421114244e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,10,0.008187638837486529,-0.00818763883748663,0.05685430550415323,0.5,True,1.1142852793561359e-08,9.887924549443687,1.1579073881104376,7.42915990901729e-06,8.602279146104986e-06,-5.550258394345511e-06,4.846905964731456e-06,-9.458072101636826e-07,-5.836277874516017e-06,5.830527754435668e-06,-2.437624496041774e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,11,0.0083249999999999,-0.008,0.0566666666666666,0.5,True,1.1142852793561359e-08,8.99181548190432,1.1402572523449477,9.376218981874725e-06,1.0691301693657017e-05,-9.325957730528728e-06,-6.941545973236305e-07,-6.768635013603844e-07,-1.0463237320994382e-05,7.702565734759321e-08,-2.1951454889036154e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,12,0.008187638837486529,-0.007812361162513372,0.056479027829179976,0.5,True,1.1142852793561359e-08,10.724453306383861,1.150068621475623,7.671125102158531e-06,8.82232027140651e-06,-5.103355468449227e-06,-5.675393729143553e-06,-7.69304435717192e-07,-6.25945196605993e-06,-5.776076053287775e-06,-2.2999003201213384e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,13,0.008187638837486529,-0.007812361162513372,0.05685430550415323,0.5,True,1.1142852793561359e-08,10.177379884594632,1.1615258182406245,7.70326700364624e-06,8.947543509536203e-06,-4.6088071318167155e-06,-6.016083664339304e-06,-1.3805639046600082e-06,-5.756023886955094e-06,-6.197023950754049e-06,-2.9195235949768395e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,14,0.007624722325026643,-0.008375277674973257,0.05629138899169334,1.0,True,1.1142852793561359e-08,7.413019540458463,1.1044804043585323,1.5367500753411305e-05,1.6973103446107767e-05,9.600244033539115e-06,1.1999752297173317e-05,-3.6588373527383955e-08,1.1459537562500808e-05,1.238122008474887e-05,-1.8629623342729112e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,15,0.007624722325026643,-0.008375277674973257,0.05704194434163986,1.0,True,1.1142852793561359e-08,7.115706985018193,1.1076150931933222,1.5186990754390179e-05,1.682134017975e-05,1.030879009223494e-05,1.1083678546396582e-05,-1.2351537913635025e-06,1.211451597159676e-05,1.1263230073237221e-05,-3.0554273897645503e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,16,0.0073499999999999,-0.008,0.0566666666666666,1.0,True,1.1142852793561359e-08,7.199521348976242,1.1021260554226657,1.8478867765047517e-05,2.0366041638568872e-05,1.8379122046496656e-05,1.5670491790927999e-06,-1.1048907404794948e-06,2.01145832322027e-05,1.0374072478442045e-07,-3.1887977798430836e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,17,0.007624722325026643,-0.007624722325026744,0.05629138899169334,1.0,True,1.1142852793561359e-08,8.043051278131678,1.106380314006279,1.4853664750787822e-05,1.6433802271120627e-05,1.1377227461927614e-05,-9.50510854035397e-06,-9.181304071028305e-07,1.1471174940813091e-05,-1.1426040467032185e-05,-2.8155997246224795e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,18,0.007624722325026643,-0.007624722325026744,0.05704194434163986,1.0,True,1.1142852793561359e-08,7.534789145663755,1.1122806924548392,1.5783546780537474e-05,1.755573434244957e-05,1.1978883003779964e-05,-1.0071552802925494e-05,-2.0470796499037397e-06,1.2071787623931528e-05,-1.210560649806412e-05,-3.991245817960189e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,19,0.0079999999999999,-0.00865,0.0566666666666666,1.0,True,1.1142852793561359e-08,6.839320166819341,1.107948183671092,1.8153199354760954e-05,2.011280425292664e-05,-1.3627595646125244e-06,1.81010320958124e-05,1.8485196542092037e-07,7.185560237715944e-09,2.0044667901298453e-05,-1.6541257542652018e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,20,0.0079999999999999,-0.008,0.056016666666666604,1.0,True,1.1142852793561359e-08,50.217672576612,1.9978774574340175,9.552047302206108e-07,1.9083819977421004e-06,-6.259374156389606e-07,7.208294479374078e-07,-3.1989612771970455e-08,-7.729990971011519e-07,8.800640094890239e-07,-1.506612619218702e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,21,0.0079999999999999,-0.008,0.0573166666666666,1.0,True,1.1142852793561359e-08,11.560255131315222,1.5666095732426397,2.4477220214549097e-06,3.834624751448087e-06,9.457873878270362e-07,-6.116317451955054e-07,-2.173185661560402e-06,7.826471804436028e-07,-7.703060557587678e-07,-3.6740221768279187e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,22,0.0079999999999999,-0.007350000000000001,0.0566666666666666,1.0,True,1.1142852793561359e-08,7.321407930832495,1.1117246303428716,1.8389966820996522e-05,2.0444579066090034e-05,1.7993753219176222e-06,-1.825692602772729e-05,-1.2797578467509063e-06,1.503725974967733e-07,-2.018223883475727e-05,-3.261201755234461e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,23,0.008375277674973156,-0.008375277674973257,0.05629138899169334,1.0,True,1.1142852793561359e-08,7.241836956214916,1.1094916859896653,1.570915355567737e-05,1.742917526395903e-05,-1.1952430487425567e-05,1.0171021885942927e-05,6.835383491661186e-07,-1.2349283636671712e-05,1.2259133753369414e-05,-9.924634299723612e-07
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,24,0.008375277674973156,-0.008375277674973257,0.05704194434163986,1.0,True,1.1142852793561359e-08,7.051376137569583,1.1193023020953552,1.4384702908708616e-05,1.6100831080675306e-05,-1.0954925732217737e-05,9.304679237429786e-06,-5.763889849284391e-07,-1.1338087678222285e-05,1.1217674682200202e-05,-2.2018864670342512e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,25,0.008649999999999899,-0.008,0.0566666666666666,1.0,True,1.1142852793561359e-08,6.970956322705595,1.1147805280137055,1.8166045497252333e-05,2.0251153791347953e-05,-1.8111844811603672e-05,-1.401424149839954e-06,4.7925785045489523e-08,-2.0177521861206243e-05,1.4688064680030414e-07,-1.7190891474749861e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,26,0.008375277674973156,-0.007624722325026744,0.05629138899169334,1.0,True,1.1142852793561359e-08,7.808230367078886,1.1142435210774226,1.5017270436235562e-05,1.6732896287842994e-05,-1.0037641247868573e-05,-1.1167569246088021e-05,-2.2263572927785074e-07,-1.2189743550492093e-05,-1.1297364099836719e-05,-1.941528971884484e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,27,0.008375277674973156,-0.007624722325026744,0.05704194434163986,1.0,True,1.1142852793561359e-08,7.475356294561464,1.1227500252658567,1.4834228676683908e-05,1.6655130621546354e-05,-8.989935484001339e-06,-1.1714779201679008e-05,-1.413983267777156e-06,-1.1103072307124106e-05,-1.2011965614759614e-05,-3.134939143488681e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,28,0.007249444650053386,-0.008750555349946513,0.055916111316720085,2.0,True,1.1142852793561359e-08,7.013948746047879,1.0963513582966706,2.7596174930098264e-05,3.025510386840576e-05,1.7081874152273402e-05,2.1616143110261994e-05,1.5813928212657067e-06,2.0568066524917936e-05,2.2161826361945686e-05,-1.0860026784223408e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,29,0.007249444650053386,-0.008750555349946513,0.05741722201661312,2.0,True,1.1142852793561359e-08,6.856291707749359,1.1035394851253428,2.657636152214243e-05,2.9328064310650027e-05,1.7964094195927503e-05,1.9579197687807625e-05,-4.993289268659473e-07,2.1396559545188713e-05,1.981338148454199e-05,-3.122900892892093e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,30,0.0066999999999999,-0.008,0.0566666666666666,2.0,True,1.1142852793561359e-08,7.426708775864788,1.098373681471934,3.1408099084006226e-05,3.44978294189352e-05,3.127363111322489e-05,2.902122559620903e-06,7.981048567752946e-08,3.434226799828304e-05,2.3251251608851804e-07,-3.2641693096279965e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,31,0.007249444650053386,-0.007249444650053487,0.055916111316720085,2.0,True,1.1142852793561359e-08,7.328579769272883,1.1004220987550017,2.67084336277474e-05,2.939055058710446e-05,2.041474868223626e-05,-1.722138021337445e-05,-5.0265647472991005e-08,2.0623051707055394e-05,-2.0753764810004844e-05,-2.788449087265256e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,32,0.007249444650053386,-0.007249444650053487,0.05741722201661312,2.0,True,1.1142852793561359e-08,7.252186645176399,1.1079265749811495,2.7317380092698346e-05,3.0265651363561516e-05,2.0782731561340333e-05,-1.7629576153375514e-05,-1.8749316335679624e-06,2.095666738552583e-05,-2.1310628866798318e-05,-4.762860679746286e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,33,0.0079999999999999,-0.0093,0.0566666666666666,2.0,True,1.1142852793561359e-08,7.099152144882071,1.1020412294680622,3.091346527371421e-05,3.4067913277362255e-05,-2.387383402732724e-06,3.073974821318408e-05,2.2384404185808574e-06,1.81780754442397e-07,3.406080890899244e-05,-6.715409863077104e-07
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,34,0.0079999999999999,-0.008,0.0553666666666666,2.0,True,1.1142852793561359e-08,37.95970836438019,1.0228794369610996,2.282624328161549e-06,2.334849487583594e-06,-1.4157408563983302e-06,1.4068199203203126e-06,1.1076594074125114e-06,-1.5541385392953538e-06,1.705188341238879e-06,-3.5848047540874024e-07
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,35,0.0079999999999999,-0.008,0.057966666666666604,2.0,True,1.1142852793561359e-08,9.535607847213196,1.3608392100300448,3.7679995702981896e-06,5.127641558638137e-06,1.6618983820337104e-06,-1.2725466150380253e-06,-3.13313575226423e-06,1.5170839759266422e-06,-1.5617802883479786e-06,-4.642413865090796e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,36,0.0079999999999999,-0.0067,0.0566666666666666,2.0,True,1.1142852793561359e-08,7.4161750120987255,1.1024778430630149,3.1677146486474353e-05,3.4923352132799405e-05,3.2625359347032167e-06,-3.1507956374049536e-05,-2.1483466041558675e-07,3.6868479576319714e-07,-3.475583623951098e-05,-3.3965339693830125e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,37,0.008750555349946412,-0.008750555349946513,0.055916111316720085,2.0,True,1.1142852793561359e-08,6.9913806569457035,1.0995143854185647,2.8001686779648774e-05,3.078825743020867e-05,-2.14750259056447e-05,1.773252268014485e-05,2.9112478863185873e-06,-2.199541368922538e-05,2.1537710227443938e-05,4.955909475493632e-07
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,38,0.008750555349946412,-0.008750555349946513,0.05741722201661312,2.0,True,1.1142852793561359e-08,6.683623493391999,1.108705726726122,2.547530722700988e-05,2.8244619012693218e-05,-1.963325272273909e-05,1.6221345070579742e-05,6.281957790197253e-07,-2.0167148417820797e-05,1.9709419556491576e-05,-1.6072985447534905e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,39,0.009299999999999899,-0.008,0.0566666666666666,2.0,True,1.1142852793561359e-08,7.1784310466748895,1.106789207845547,3.12965615140557e-05,3.463869652643114e-05,-3.1134606835368526e-05,-2.443846004206001e-06,2.034363909879957e-06,-3.462777339344673e-05,3.9876901632189004e-07,-7.73039542272426e-07
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,40,0.008750555349946412,-0.007249444650053487,0.055916111316720085,2.0,True,1.1142852793561359e-08,7.348088142215077,1.1022430335953541,2.6914065820968406e-05,2.966584155688925e-05,-1.786175485350332e-05,-2.0095003556728554e-05,1.2310502117448512e-06,-2.1696709414751322e-05,-2.0195183838973398e-05,-1.2122316446810522e-06
hub_x+0.667_y-0.667_D1,xi+0.666667_eta-0.666667,FE,41,0.008750555349946412,-0.007249444650053487,0.05741722201661312,2.0,True,1.1142852793561359e-08,7.271055958214847,1.110144651587761,2.5969970575785952e-05,2.8830423936600302e-05,-1.564372525958273e-05,-2.071358437378958e-05,-8.128063113568529e-07,-1.9395754484394238e-05,-2.1079348366878766e-05,-3.2648315075914455e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,0,0.007812361162513271,-0.00818763883748663,0.056479027829179976,0.5,True,1.1142852793561359e-08,11.05396720228709,1.1705367369545325,6.60005819851266e-06,7.725610587397018e-06,4.801855127418556e-06,4.467859170457983e-06,-7.356561642457723e-07,5.6739962124566605e-06,4.730180413857462e-06,-2.2619060947545164e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,1,0.007812361162513271,-0.00818763883748663,0.05685430550415323,0.5,True,1.1142852793561359e-08,10.410123736352785,1.1762748898889044,6.737980388732461e-06,7.925717139829872e-06,5.196764325149472e-06,4.092047005542169e-06,-1.284200752308751e-06,6.072779651981428e-06,4.23623827586085e-06,-2.8271230516560167e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,2,0.0076749999999999,-0.008,0.0566666666666666,0.5,True,1.1142852793561359e-08,8.528285489748958,1.1298510171406337,9.455958681037794e-06,1.0683824533810356e-05,9.332094796883821e-06,-7.854453413678449e-07,-1.3077602590656511e-06,1.0175144969688352e-05,-1.4491185292293467e-06,-2.9172910385009708e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,3,0.007812361162513271,-0.007812361162513372,0.056479027829179976,0.5,True,1.1142852793561359e-08,9.237651797275253,1.1175010071695226,8.567079850424536e-06,9.573720361351141e-06,5.61770627483887e-06,-6.360409934553276e-06,-1.175337754699503e-06,5.630395246059848e-06,-7.255175491628487e-06,-2.705032257879638e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,4,0.007812361162513271,-0.007812361162513372,0.05685430550415323,0.5,True,1.1142852793561359e-08,8.554021195519393,1.124419814638788,9.122734147937358e-06,1.0257783039622667e-05,5.993741608027612e-06,-6.661868966176282e-06,-1.7084618074859827e-06,6.022305732417805e-06,-7.635108226550159e-06,-3.2648229541774793e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,5,0.0079999999999999,-0.008325,0.0566666666666666,0.5,True,1.1142852793561359e-08,10.256618484147086,1.156338561455812,7.812268688335011e-06,9.03362753677559e-06,-7.344286107853398e-07,7.752074564143437e-06,-6.3047333516961e-07,-1.0028078570195051e-07,8.774165772607714e-06,-2.1471807637012066e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,6,0.0079999999999999,-0.008,0.0563416666666666,0.5,True,1.1142852793561359e-08,32.772907940032255,1.6418053154939463,1.471682372174785e-06,2.4162159413553023e-06,-3.8875454814157565e-07,-1.2573485889214464e-06,-6.586299657671901e-07,-5.119869001490624e-07,-1.1349319783167421e-06,-2.0707240989396173e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,7,0.0079999999999999,-0.008,0.0569916666666666,0.5,True,1.1142852793561359e-08,17.084993704811225,1.4508117896652113,2.491986864272206e-06,3.6154039223769574e-06,3.875801733869731e-07,-1.842400705309462e-06,-1.6325868374998441e-06,2.806911967997486e-07,-1.9022672067421515e-06,-3.0616559976802142e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,8,0.0079999999999999,-0.007675,0.0566666666666666,0.5,True,1.1142852793561359e-08,7.917516870624774,1.1080136987397418,1.094799414572689e-05,1.213052748718789e-05,7.524480206478978e-07,-1.0834594797154185e-05,-1.3798381689795378e-06,-9.598156480216146e-08,-1.1777543824926336e-05,-2.9034369475810264e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,9,0.008187638837486529,-0.00818763883748663,0.056479027829179976,0.5,True,1.1142852793561359e-08,11.462100295264563,1.140637617934744,7.082368364312741e-06,8.078415780406074e-06,-6.094130417503596e-06,3.5894326740611554e-06,-3.7079533526942183e-07,-6.350493681822237e-06,4.652690247095052e-06,-1.8123203311877044e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,10,0.008187638837486529,-0.00818763883748663,0.05685430550415323,0.5,True,1.1142852793561359e-08,11.475546725549025,1.1578755971204362,6.53817517057953e-06,7.570393479712783e-06,-5.6192867481238535e-06,3.204547967087221e-06,-9.498543731433067e-07,-5.850061350020217e-06,4.17225139795288e-06,-2.3832662274613137e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,11,0.0083249999999999,-0.008,0.0566666666666666,0.5,True,1.1142852793561359e-08,9.069940198255354,1.113703934046027,9.647675711054815e-06,1.074465439380205e-05,-9.34985457379717e-06,-2.273618646073943e-06,-6.989451528883209e-07,-1.0418518158529793e-05,-1.5197684207110156e-06,-2.1429842206708344e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,12,0.008187638837486529,-0.007812361162513372,0.056479027829179976,0.5,True,1.1142852793561359e-08,9.36229020911737,1.108917570829159,8.907531816217869e-06,9.877718543723765e-06,-5.202856235981562e-06,-7.184352788020663e-06,-8.120868561312255e-07,-6.301036122391732e-06,-7.266077787893524e-06,-2.2517506508535192e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,13,0.008187638837486529,-0.007812361162513372,0.05685430550415323,0.5,True,1.1142852793561359e-08,8.947020474867223,1.1173650578169234,8.94822420185317e-06,9.99843305266246e-06,-4.714229363214256e-06,-7.481420001731669e-06,-1.3693475217521094e-06,-5.7910041128027795e-06,-7.648744426841976e-06,-2.8159622808070905e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,14,0.007624722325026643,-0.008375277674973257,0.05629138899169334,1.0,True,1.1142852793561359e-08,7.585434237660454,1.1248241090947868,1.391427776730768e-05,1.5651115093309262e-05,9.369496878086742e-06,1.0286066494418852e-05,-1.284138221122635e-07,1.1227890598847592e-05,1.0735235431300479e-05,-1.9096063989402917e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,15,0.007624722325026643,-0.008375277674973257,0.05704194434163986,1.0,True,1.1142852793561359e-08,7.309939213222691,1.1279564905718897,1.3849864080369036e-05,1.562204408299073e-05,1.0057133234081149e-05,9.445888728284452e-06,-1.203325512696219e-06,1.1899428943660141e-05,9.668249128238202e-06,-2.9961326639536892e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,16,0.0073499999999999,-0.008,0.0566666666666666,1.0,True,1.1142852793561359e-08,6.609479086604397,1.110950396021533,1.7975215198541692e-05,1.9969572443392172e-05,1.7937082653629896e-05,2.9184029435075675e-08,-1.16986136065758e-06,1.9675574679945118e-05,-1.3114684241361642e-06,-3.1520842562159387e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,17,0.007624722325026643,-0.007624722325026744,0.05629138899169334,1.0,True,1.1142852793561359e-08,6.847555929129034,1.102214434548838,1.5499172325328298e-05,1.708341146053673e-05,1.094373130629419e-05,-1.0927327242727838e-05,-1.025966469333741e-06,1.1065499754659197e-05,-1.2714903068609324e-05,-2.7800903340546554e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,18,0.007624722325026643,-0.007624722325026744,0.05704194434163986,1.0,True,1.1142852793561359e-08,6.4872451364756,1.1086310461190336,1.6340676013810224e-05,1.811578074348263e-05,1.153053688721541e-05,-1.13974252620552e-05,-2.040369838226257e-06,1.1671448343170323e-05,-1.3310160917804968e-05,-3.846871697987849e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,19,0.0079999999999999,-0.00865,0.0566666666666666,1.0,True,1.1142852793561359e-08,7.550417655176945,1.1181935851739218,1.6461028560324238e-05,1.840661654151928e-05,-1.4517079116487347e-06,1.6396079192303445e-05,1.6307213980549892e-07,-4.725679879666971e-08,1.8331623429622736e-05,-1.6591810437699164e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,20,0.0079999999999999,-0.008,0.056016666666666604,1.0,True,1.1142852793561359e-08,46.50476748793844,1.5615402989355263,1.2505428914414943e-06,1.9527731205332484e-06,-7.89219531582059e-07,-9.57062442651605e-07,-1.581819685362134e-07,-9.122222562537852e-07,-7.466927445458155e-07,-1.5567990752550734e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,21,0.0079999999999999,-0.008,0.0573166666666666,1.0,True,1.1142852793561359e-08,13.407113715618083,1.379820044165416,3.084703779022004e-06,4.256336104607367e-06,7.70307081472192e-07,-2.1237270185080424e-06,-2.100430421462555e-06,6.688958555875872e-07,-2.2760584523977728e-06,-3.5339118963311214e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,22,0.0079999999999999,-0.007350000000000001,0.0566666666666666,1.0,True,1.1142852793561359e-08,6.393290424556652,1.0999964899119583,1.949983098269067e-05,2.144974563483619e-05,1.507365795243459e-06,-1.939658842228989e-05,-1.3204598778921264e-06,-5.353916029682051e-08,-2.122158549178131e-05,-3.1197805327468013e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,23,0.008375277674973156,-0.008375277674973257,0.05629138899169334,1.0,True,1.1142852793561359e-08,7.989437932398535,1.1059459509304355,1.4644319277360456e-05,1.6195825608929316e-05,-1.1950878885129593e-05,8.441882435387571e-06,6.059718783322536e-07,-1.2290111606537762e-05,1.0497667277962677e-05,-1.0280591300543767e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,24,0.008375277674973156,-0.008375277674973257,0.05704194434163986,1.0,True,1.1142852793561359e-08,7.815117501115256,1.1142600676905936,1.3367669916474102e-05,1.4895060785995944e-05,-1.0948441984111849e-05,7.648673067986855e-06,-5.692252764910315e-07,-1.1263105255046095e-05,9.508894253212983e-06,-2.1415475510668055e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,25,0.008649999999999899,-0.008,0.0566666666666666,1.0,True,1.1142852793561359e-08,7.011005309299715,1.1012474175730285,1.8235870451292216e-05,2.008220524168185e-05,-1.7998832629294982e-05,-2.930628801282711e-06,2.0246679508271923e-08,-1.9960933876060052e-05,-1.4462246280741145e-06,-1.6626847234951413e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,26,0.008375277674973156,-0.007624722325026744,0.05629138899169334,1.0,True,1.1142852793561359e-08,7.1732179624886205,1.0963863464877104,1.608219539138376e-05,1.7632299448660733e-05,-1.0065674617553116e-05,-1.2539452835635725e-05,-2.851765822419033e-07,-1.2126053553498926e-05,-1.2660057450594126e-05,-1.8920238932354387e-06
hub_x+0.667_y-0.667_D1_Conventional,xi+0.666667_eta-0.666667,Conventional,27,0.008375277674973156,-0.007624722325026744,0.05704194434163986,1.0,True,1.1142852793561359e-08,6.827871798607488,1.10353990194715,1.5884410263281696e-05,1.7529080544430186e-05,-9.023380522845887e-06,-1.2999584045335024e-05,-1.3798217277770024e-06,-1.1028739738299003e-05,-1.3296014283683598e-05,-2.9751585984728696e-06
