case_id,levels,command_key,source_model,validator_model,source_strength_pa_m_peak,validation_workers,root_found,locally_restoring,absolute_target_error_um,root_residual_scaled,root_residual_n,on_search_boundary,stiffness_min_n_m,validation_wall_s,target_x_m,root_x_m,displacement_x_um,stiffness_eigenvalue_1_n_m,target_y_m,root_y_m,displacement_y_um,stiffness_eigenvalue_2_n_m,target_z_m,root_z_m,displacement_z_um,stiffness_eigenvalue_3_n_m,additional_equilibrium_shift_um,stiffness_retention_pct,additional_equilibrium_shift_m,absolute_target_error_m
X+0_Y+0_Z50,8,Xp0_Yp0_Z50__Q0008,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,425.2718347991791,8.349083288007684e-12,9.303260603945288e-18,False,0.001197302855305,10.501162800006568,0.0,1.6155493554825104e-16,1.6155493554825103e-10,0.001197302855305,0.0,-8.003498156543658e-17,-8.003498156543658e-11,0.0178884589667246,0.05,0.0495747281652008,-425.2718347991791,0.0181262146831729,47.489345355548046,94.54961851054011,4.7489345355548045e-05,0.00042527183479917907
X+0_Y+0_Z50,10,Xp0_Yp0_Z50__Q0010,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,412.6599742693485,1.3594034891158179e-11,1.514763296627125e-17,False,0.0012110620481042,10.871274799996172,0.0,-1.32003335923066e-16,-1.32003335923066e-10,0.0012110620481042,0.0,1.5746776236519366e-16,1.574677623651937e-10,0.0181657309870477,0.05,0.0495873400257306,-412.6599742693485,0.0186430562701621,34.877484825717644,95.63616601554968,3.487748482571764e-05,0.0004126599742693485
X+0_Y+0_Z50,16,Xp0_Yp0_Z50__Q0016,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,384.7991145018939,1.5374703647132382e-11,1.7131805948462706e-17,False,0.0012584687367346,10.367209800009732,0.0,1.9274867953274966e-06,1.9274867953274968,0.0012584687367346,0.0,-2.15114176687157e-06,-2.1511417668715698,0.0187958160916464,0.05,0.0496152117258735,-384.7882741264269,0.0188246514381321,7.577838658796298,99.37981726050702,7.577838658796298e-06,0.0003847991145018939
X+0_Y+0_Z50,32,Xp0_Yp0_Z50__Q0032,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,381.25296539087697,1.1404199112712048e-11,1.2707531194141339e-17,False,0.0012594688391096,10.418905099999392,0.0,4.2547066584944845e-16,4.2547066584944846e-10,0.0012594688391096,0.0,-2.274927860834817e-16,-2.274927860834817e-10,0.0189526438577515,0.05,0.0496187470346091,-381.25296539087697,0.0189526438579589,3.470475947252859,99.4587941856936,3.4704759472528586e-06,0.00038125296539087694
X+0_Y+0_Z50,128,Xp0_Yp0_Z50__Q0128,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,378.0287311927477,1.317288402608573e-11,1.4678350756932916e-17,False,0.0012664262411642,10.730016100002103,0.0,1.1089408559272856e-16,1.1089408559272855e-10,0.0012664262411642,0.0,8.077971257842358e-17,8.077971257842358e-11,0.0190095773994055,0.05,0.0496219712688072,-378.0287311927477,0.0190222082501296,0.2462417492217385,100.00821216057668,2.462417492217385e-07,0.0003780287311927477
X+0_Y+0_Z50,2048,Xp0_Yp0_Z50__Q2048,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,377.79204718685344,9.494293244601211e-12,1.0579351200349534e-17,False,0.0012662943465208,11.095528599995305,0.0,-3.4602393735709684e-16,-3.4602393735709677e-10,0.0012662943465208,0.0,1.277606129049476e-16,1.2776061290494758e-10,0.019020382571958,0.05,0.0496222079528131,-377.79204718685344,0.0190203825720516,0.0095577459422492,99.99779659349062,9.5577459422492e-09,0.00037779204718685344
X+10_Y+0_Z50,0,continuous_FE,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,382.6097848786447,1.027088627702453e-11,1.144469738442938e-17,False,0.0012403408788953,10.804348499994376,0.01,0.0099803524597043,-19.64754029562012,0.0012403408788953,0.0,4.829427876720595e-07,0.4829427876720595,0.0184863455676802,0.05,0.0496178953174698,-382.1046825301655,0.018876825971756,0.0,100.0,0.0,0.00038260978487864467
X+10_Y+0_Z50,4,Xp10_Yp0_Z50__Q0004,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,548.1608012840326,6.443626775913657e-12,7.180038462065626e-18,False,0.0010292408983454,11.141094799997518,0.01,0.009968385189,-31.614810999974765,0.0010292408983454,0.0,7.846818013731383e-06,7.846818013731383,0.0151717754769095,0.05,0.0494528078991461,-547.192100853848,0.0155275451117799,165.68433213564526,82.98048672410808,0.00016568433213564525,0.0005481608012840325
X+10_Y+0_Z50,8,Xp10_Yp0_Z50__Q0008,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,434.8303662905312,1.0940658957063792e-11,1.2191015222312039e-17,False,0.0011657160465374,10.876774299991666,0.01,0.0099874722766877,-12.527723312248662,0.0011657160465374,0.0,-3.435949541354156e-06,-3.435949541354156,0.0172041521629136,0.05,0.0495653637177504,-434.6362822495592,0.0181370232171199,53.15654691608371,93.98352230200312,5.315654691608371e-05,0.00043483036629053115
X+10_Y+0_Z50,10,Xp10_Yp0_Z50__Q0010,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,401.3427673409036,1.5267317692162714e-11,1.7012147359630405e-17,False,0.0012023852361563,11.1210626999964,0.01,0.0099747887442546,-25.211255745389085,0.0012023852361563,0.0,3.4121847718243727e-06,3.4121847718243727,0.017713281232946,0.05,0.0495994644004889,-400.5355995110524,0.0184867580061723,19.473933577068177,96.93990229744446,1.9473933577068175e-05,0.0004013427673409036
X+10_Y+0_Z50,16,Xp10_Yp0_Z50__Q0016,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,387.95542628833977,6.370306290260638e-12,7.098338524227224e-18,False,0.0012269214842896,10.427154299992251,0.01,0.0099721093323149,-27.890667685036632,0.0012269214842896,0.0,4.880620649255984e-07,0.4880620649255984,0.0183040147530998,0.05,0.0496130487301505,-386.95126984941015,0.0186330290704608,9.562352430663248,98.91808817769537,9.562352430663247e-06,0.00038795542628833975
X+10_Y+0_Z50,32,Xp10_Yp0_Z50__Q0032,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,384.8260937176672,1.4136792789917109e-11,1.5752420103112593e-17,False,0.0012381068510362,10.91034300001047,0.01,0.0099802994346183,-19.70056538161749,0.0012381068510362,0.0,7.584683138100439e-07,0.758468313810044,0.0184238056285419,0.05,0.0496156792552366,-384.32074476335566,0.0188276873731363,2.2337541934309533,99.81988597674793,2.2337541934309533e-06,0.0003848260937176672
X+10_Y+0_Z50,128,Xp10_Yp0_Z50__Q0128,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,383.0750230931706,1.941845542960303e-12,2.1637699033039886e-18,False,0.001240310574159,11.093057300007786,0.01,0.0099799497951273,-20.05020487264725,0.001240310574159,0.0,-4.874672247630013e-07,-0.4874672247630013,0.0184779538330917,0.05,0.0496174503627264,-382.5496372735215,0.0188782942356751,1.1409728644721109,99.99755674131418,1.1409728644721107e-06,0.0003830750230931706
X+10_Y+0_Z50,2048,Xp10_Yp0_Z50__Q2048,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,382.5369342892041,5.678533747270133e-12,6.327506562910145e-18,False,0.0012403234540219,11.31433960000868,0.01,0.0099803122267744,-19.687773225592064,0.0012403234540219,0.0,5.430587886875032e-07,0.5430587886875032,0.0184854848345889,0.05,0.0496179704163707,-382.0295836292689,0.0188776174972281,0.1042711232704918,99.9985951544696,1.042711232704918e-07,0.0003825369342892041
X-10_Y+0_Z50,0,continuous_FE,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,387.75092916604456,7.065700347467286e-12,7.87320588552433e-18,False,0.0012404171388529,10.6373295999947,-0.01,-0.0099800957443377,19.904255662207827,0.0012404171388529,0.0,4.613692824378345e-07,0.4613692824378345,0.0184878238384367,0.05,0.0496127605510616,-387.2394489383146,0.0188783090698621,0.0,100.0,0.0,0.0003877509291660445
X-10_Y+0_Z50,4,Xm10_Yp0_Z50__Q0004,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,548.1608012873863,9.96403026200494e-12,1.1102772244011164e-17,False,0.001029240898234,11.188960500003304,-0.01,-0.0099683851890001,31.6148109998117,0.001029240898234,0.0,7.846818013031184e-06,7.846818013031183,0.015171775477024,0.05,0.0494528078991427,-547.1921008572273,0.0155275451117861,160.55071726766005,82.97538513421283,0.00016055071726766003,0.0005481608012873863
X-10_Y+0_Z50,8,Xm10_Yp0_Z50__Q0008,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,434.8303662970261,1.0769661582947286e-11,1.200047536552546e-17,False,0.0011657160464892,10.945773700004793,-0.01,-0.0099874722766871,12.527723312880102,0.0011657160464892,0.0,-3.435949541196656e-06,-3.4359495411966563,0.0172041521628527,0.05,0.0495653637177439,-434.6362822560401,0.0181370232171522,48.125483187828735,93.9777442584538,4.8125483187828735e-05,0.00043483036629702606
X-10_Y+0_Z50,10,Xm10_Yp0_Z50__Q0010,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,410.5950172943698,7.905012284336002e-12,8.808438821565029e-18,False,0.001206713094954,11.200140999993891,-0.01,-0.0099864907871275,13.509212872426374,0.001206713094954,0.0,7.461575237136291e-06,7.461575237136291,0.0177059316579576,0.05,0.0495896951203196,-410.3048796803566,0.0184493693103905,24.938194622050418,97.28284600049712,2.4938194622050417e-05,0.0004105950172943698
