case_id,method,levels,phase_step_deg,objective,actual_equilibrium_shift_mm,actual_root_converged,actual_root_stable,actual_stiffness_min_n_m,stiffness_retention_pct,candidate_evaluations,command_key,mechanics_setup_ms,reference_force_norm_n,transition_time_median_ms,transition_time_q25_ms,transition_time_q75_ms,timing_repeats,predicted_shift_mm,predicted_local_stable,predicted_local_stiffness_min,stable_offset_candidates
X+0_Y+10_Z45,best_offset,128,2.8125,-205.02504275820627,0.0008339893828841089,True,True,1.9348469625493833e-05,99.98737780197251,256,,6.482805,2.0881767148337366e-17,27.744128,26.318516,33.345734,3,,,,
X+0_Y+10_Z45,mechanics_offset,128,2.8125,-205.02504275820627,0.0008339893828841089,True,True,1.9348469625493833e-05,99.98737780197251,256,Xp0_Yp10_Z45__Q0128,6.482805,2.0881767148337366e-17,20.002124,19.844927,28.1223155,3,0.0008116532055122325,True,1.945689993259451e-05,256.0
X+0_Y+10_Z45,fixed_nearest,2048,0.17578125,-205.0637530796017,0.0002155444078424258,True,True,1.935111911348558e-05,100.00106960095921,1,,6.482805,2.0881767148337366e-17,0.265108,0.26091149999999996,0.38053000000000003,3,,,,
X+0_Y+10_Z45,best_offset,2048,0.17578125,-205.0637723593957,0.00021542502435664506,True,True,1.935068937600711e-05,99.99884884012143,256,,6.482805,2.0881767148337366e-17,29.420963999999998,28.082229499999997,34.8740095,3,,,,
X+0_Y+10_Z45,mechanics_offset,2048,0.17578125,-205.06377111118212,5.876342663745017e-05,True,True,1.9351214807877125e-05,100.00156412230722,256,Xp0_Yp10_Z45__Q2048,6.482805,2.0881767148337366e-17,17.85077,17.84731,18.482197,3,5.7683699752334605e-05,True,1.945929281494632e-05,256.0
X+0_Y-10_Z45,fixed_nearest,4,90.0,-143.89584058600772,0.17669658508264713,True,True,1.628541382124663e-05,84.17386748201343,1,,7.1156999999999995,1.9957469290638048e-17,0.365621,0.305336,2.04003,3,,,,
X+0_Y-10_Z45,best_offset,4,90.0,-148.46868009808733,0.21782632543795166,True,True,1.61437493684304e-05,83.44165121725337,256,,7.1156999999999995,1.9957469290638048e-17,25.399966,25.197577,30.870974,3,,,,
X+0_Y-10_Z45,mechanics_offset,4,90.0,-141.3151559240155,0.00984362722094679,True,True,1.5841904086995812e-05,81.88151372253411,256,Xp0_Ym10_Z45__Q0004,7.1156999999999995,1.9957469290638048e-17,30.005401,29.8577115,34.6188175,3,0.00787167637452178,True,1.593567073694427e-05,256.0
X+0_Y-10_Z45,fixed_nearest,8,45.0,-168.0756324757951,0.08634421822846738,True,True,1.7966882760182742e-05,92.86481910256585,1,,7.1156999999999995,1.9957469290638048e-17,1.362279,1.030122,1.5636125,3,,,,
X+0_Y-10_Z45,best_offset,8,45.0,-168.95083029503166,0.02510056673056751,True,True,1.8401411585530024e-05,95.11075354201978,256,,7.1156999999999995,1.9957469290638048e-17,41.042119,37.253165499999994,43.9673745,3,,,,
X+0_Y-10_Z45,mechanics_offset,8,45.0,-167.544886702707,0.012844484575162117,True,True,1.869448969987406e-05,96.62557647679155,256,Xp0_Ym10_Z45__Q0008,7.1156999999999995,1.9957469290638048e-17,22.848077999999997,20.9128805,26.154030999999996,3,0.012380762107358568,True,1.878363614237398e-05,256.0
X+0_Y-10_Z45,fixed_nearest,10,36.0,-170.05784529525434,0.10381404393516783,True,True,1.8882293991423728e-05,97.5962741651015,1,,7.1156999999999995,1.9957469290638048e-17,0.448914,0.3866055,0.5340374999999999,3,,,,
X+0_Y-10_Z45,best_offset,10,36.0,-170.4465142665016,0.0969716267540992,True,True,1.8653169773770104e-05,96.41200757259192,256,,7.1156999999999995,1.9957469290638048e-17,46.875223999999996,46.51715349999999,51.3587675,3,,,,
X+0_Y-10_Z45,mechanics_offset,10,36.0,-170.26022221064812,0.020460271199480275,True,True,1.867107566095511e-05,96.50455712592856,256,Xp0_Ym10_Z45__Q0010,7.1156999999999995,1.9957469290638048e-17,24.127094,22.383995499999997,30.563729499999997,3,0.01946534026685744,True,1.8770180397487863e-05,256.0
X+0_Y-10_Z45,fixed_nearest,16,22.5,-173.20074184042073,0.057609186975038515,True,True,1.9076669350196805e-05,98.60093550626976,1,,7.1156999999999995,1.9957469290638048e-17,1.129449,1.0025895,1.1915295,3,,,,
X+0_Y-10_Z45,best_offset,16,22.5,-173.90219884431727,0.032632741593077705,True,True,1.910256993581456e-05,98.73480698693496,256,,7.1156999999999995,1.9957469290638048e-17,25.985028,25.0758345,40.139545,3,,,,
X+0_Y-10_Z45,mechanics_offset,16,22.5,-173.88490594078584,0.004423249546223344,True,True,1.9137612606531922e-05,98.91593085357754,256,Xp0_Ym10_Z45__Q0016,7.1156999999999995,1.9957469290638048e-17,28.419658,24.24019,33.0312335,3,0.004258165960828732,True,1.9243295864167853e-05,256.0
X+0_Y-10_Z45,fixed_nearest,32,11.25,-175.38061451424696,0.012274500992307716,True,True,1.92512774775772e-05,99.50342662726449,1,,7.1156999999999995,1.9957469290638048e-17,0.9110699999999999,0.6017739999999999,0.916391,3,,,,
X+0_Y-10_Z45,best_offset,32,11.25,-175.42140018246937,0.0302045492037597,True,True,1.9295324267796558e-05,99.73108978176752,256,,7.1156999999999995,1.9957469290638048e-17,28.353433,26.433194999999998,35.663126,3,,,,
X+0_Y-10_Z45,mechanics_offset,32,11.25,-175.38731198098117,0.0034130723703759917,True,True,1.924581821872658e-05,99.47520954073013,256,Xp0_Ym10_Z45__Q0032,7.1156999999999995,1.9957469290638048e-17,18.046305999999998,18.011335,23.732954,3,0.003356467171839242,True,1.9349004772266462e-05,256.0
X+0_Y-10_Z45,fixed_nearest,128,2.8125,-175.92514756856278,0.003430029379123432,True,True,1.9334561935927574e-05,99.93389618962523,1,,7.1156999999999995,1.9957469290638048e-17,0.712027,0.6397535,0.9583039999999999,3,,,,
X+0_Y-10_Z45,best_offset,128,2.8125,-175.93206589953434,0.009724128575784821,True,True,1.9333084544407637e-05,99.92626004605633,256,,7.1156999999999995,1.9957469290638048e-17,26.210731,25.7126925,30.975280999999995,3,,,,
X+0_Y-10_Z45,mechanics_offset,128,2.8125,-175.9285693081176,0.0008219556359035741,True,True,1.934137037432264e-05,99.96908673482821,256,Xp0_Ym10_Z45__Q0128,7.1156999999999995,1.9957469290638048e-17,19.279757,19.211335,25.7647075,3,0.0008133441469819995,True,1.944980644182652e-05,256.0
X+0_Y-10_Z45,fixed_nearest,2048,0.17578125,-175.9655347248201,0.00028433824862865274,True,True,1.9347609632504844e-05,100.00133537752033,1,,7.1156999999999995,1.9957469290638048e-17,0.30994299999999997,0.27747299999999997,1.6340975,3,,,,
X+0_Y-10_Z45,best_offset,2048,0.17578125,-175.96558323149102,0.0005460744650699053,True,True,1.9347319719410648e-05,99.99983691351814,256,,7.1156999999999995,1.9957469290638048e-17,31.042468999999997,29.2744195,35.5012415,3,,,,
X+0_Y-10_Z45,mechanics_offset,2048,0.17578125,-175.96555901986255,0.00010674149951122803,True,True,1.934803284226059e-05,100.00352280746768,256,Xp0_Ym10_Z45__Q2048,7.1156999999999995,1.9957469290638048e-17,18.12568,17.9163835,26.11475,3,0.00010500622403009214,True,1.9456019813117894e-05,256.0
X+0_Y+0_Z50,fixed_nearest,4,90.0,-178.83588403000755,0.6680903104662184,True,True,1.4697862983167577e-05,83.3194362101862,1,,4.294206,8.629827106148126e-21,0.338015,0.2954905,0.4439155,3,,,,
X+0_Y+0_Z50,best_offset,4,90.0,-180.12058425950462,0.18998793138865627,True,True,1.454564790275291e-05,82.45655738913835,256,,4.294206,8.629827106148126e-21,34.967622999999996,33.733377,38.357973,3,,,,
X+0_Y+0_Z50,mechanics_offset,4,90.0,-175.2868067835389,0.011036650711664119,True,True,1.4202919178180644e-05,80.51369235242515,256,Xp0_Yp0_Z50__Q0004,4.294206,8.629827106148126e-21,19.611348,18.7132165,26.241743,3,0.00887370005946197,True,1.4241342595128117e-05,256.0
X+0_Y+0_Z50,fixed_nearest,8,45.0,-208.59763444023105,0.31573453301419335,True,True,1.679829348096403e-05,95.22638384437654,1,,4.294206,8.629827106148126e-21,0.297214,0.289899,0.4025995,3,,,,
X+0_Y+0_Z50,best_offset,8,45.0,-209.01626133844292,0.1826286824934062,True,True,1.6758452689672343e-05,95.00053385023844,256,,4.294206,8.629827106148126e-21,31.677397,28.846249,33.694469999999995,3,,,,
X+0_Y+0_Z50,mechanics_offset,8,45.0,-208.46293912534372,0.0031672276129893905,True,True,1.6982185328346647e-05,96.26883233264428,256,Xp0_Yp0_Z50__Q0008,4.294206,8.629827106148126e-21,40.302316999999995,31.6915645,48.110587499999994,3,0.0030459891032843613,True,1.704100435461177e-05,256.0
X+0_Y+0_Z50,fixed_nearest,10,36.0,-211.6265273300886,0.13342813952497284,True,True,1.7147325533177112e-05,97.20498126653123,1,,4.294206,8.629827106148126e-21,0.278508,0.2692755,0.36431199999999997,3,,,,
X+0_Y+0_Z50,best_offset,10,36.0,-211.9281534410279,0.10348237923337583,True,True,1.708090824269659e-05,96.82847406927522,256,,4.294206,8.629827106148126e-21,27.943634,26.733817,32.433662999999996,3,,,,
X+0_Y+0_Z50,mechanics_offset,10,36.0,-211.53181621927592,0.000103258198701364,True,True,1.6847989884790114e-05,95.50810346260982,256,Xp0_Yp0_Z50__Q0010,4.294206,8.629827106148126e-21,20.791193999999997,19.350262,26.139366499999998,3,9.851009899473354e-05,True,1.6902970021751964e-05,256.0
X+0_Y+0_Z50,fixed_nearest,16,22.5,-215.28956826915086,0.025930977388545506,True,True,1.7236990670220563e-05,97.71327615774946,1,,4.294206,8.629827106148126e-21,0.40568899999999997,0.38356049999999997,0.4293015,3,,,,
X+0_Y+0_Z50,best_offset,16,22.5,-216.24133630854496,0.010994927300556089,True,True,1.7520375457841448e-05,99.31973151538587,256,,4.294206,8.629827106148126e-21,26.312572,25.916943,31.262680500000002,3,,,,
X+0_Y+0_Z50,mechanics_offset,16,22.5,-216.2385441583396,0.0030404665462194663,True,True,1.753283902627786e-05,99.39038515370582,256,Xp0_Yp0_Z50__Q0016,4.294206,8.629827106148126e-21,27.74516,27.3336935,34.351040499999996,3,0.00296703924873461,True,1.759185109625163e-05,256.0
X+0_Y+0_Z50,fixed_nearest,32,11.25,-217.99547487101069,0.07581810001146966,True,True,1.756306059936203e-05,99.56170559897339,1,,4.294206,8.629827106148126e-21,0.47126799999999996,0.39257349999999996,0.518701,3,,,,
X+0_Y+0_Z50,best_offset,32,11.25,-218.02030080023573,0.06294509610052512,True,True,1.7614978250106135e-05,99.85601705053,256,,4.294206,8.629827106148126e-21,30.503833999999998,28.335418999999998,33.740433499999995,3,,,,
X+0_Y+0_Z50,mechanics_offset,32,11.25,-217.89676755472462,0.0005274645924553707,True,True,1.7708786570785065e-05,100.38779887484989,256,Xp0_Yp0_Z50__Q0032,4.294206,8.629827106148126e-21,33.821891,32.958436,40.904597499999994,3,0.0005289306406821863,True,1.7766926432950498e-05,256.0
X+0_Y+0_Z50,fixed_nearest,128,2.8125,-218.5995756898601,0.003293949526500595,True,True,1.7642298004336043e-05,100.0108876274597,1,,4.294206,8.629827106148126e-21,0.329318,0.289298,0.483302,3,,,,
