field_class,plane,x_m,y_m,z_m,total_force_x_n,total_force_y_n,total_force_z_n,radiation_force_x_n,radiation_force_y_n,radiation_force_z_n
Bottle,XY,-0.003,0.0,0.05,4.437472186688534e-06,1.2029126796166437e-07,7.886415833502211e-07,4.437472186688534e-06,1.2029126796166437e-07,1.902926862706357e-06
Bottle,XY,-0.002,0.0,0.05,-4.163455556125303e-06,1.3687517082426515e-07,-2.500560982393276e-07,-4.163455556125303e-06,1.3687517082426515e-07,8.642291811168082e-07
Bottle,XY,-0.001,0.0,0.05,-5.910313018966861e-06,9.07448669463255e-08,-7.787018840678371e-07,-5.910313018966861e-06,9.07448669463255e-08,3.3558339528829875e-07
Bottle,XY,0.0,0.0,0.05,3.4418536578270195e-09,-3.812846476799658e-09,-9.228690224842313e-07,3.4418536578270195e-09,-3.812846476799658e-09,1.9141625687190446e-07
Bottle,XY,0.001,0.0,0.05,5.838286331578996e-06,-1.069634540251036e-07,-8.313347556165622e-07,5.838286331578996e-06,-1.069634540251036e-07,2.829505237395736e-07
Bottle,XY,0.002000000000000001,0.0,0.05,3.965089763071253e-06,-1.6851349912104308e-07,-3.319043083669656e-07,3.965089763071253e-06,-1.6851349912104308e-07,7.823809709891702e-07
Bottle,XY,0.003,0.0,0.05,-4.59755216805893e-06,-1.5297771255319094e-07,6.996518532642419e-07,-4.59755216805893e-06,-1.5297771255319094e-07,1.8139371326203777e-06
Bottle,XY,0.003999999999999999,0.0,0.05,-1.1139108204290212e-05,-6.340366274309464e-08,1.779697364747355e-06,-1.1139108204290212e-05,-6.340366274309464e-08,2.893982644103491e-06
Bottle,XY,0.005,0.0,0.05,-8.477891992427885e-06,6.051595918178496e-08,2.0626676092349215e-06,-8.477891992427885e-06,6.051595918178496e-08,3.176952888591057e-06
Bottle,XY,0.006000000000000001,0.0,0.05,1.0876176520830662e-06,1.5711740804514354e-07,1.3211173817661578e-06,1.0876176520830662e-06,1.5711740804514354e-07,2.4354026611222936e-06
Bottle,XY,0.007,0.0,0.05,8.754088260418327e-06,1.784313430499974e-07,1.088608361753904e-07,8.754088260418327e-06,1.784313430499974e-07,1.2231461155315262e-06
Bottle,XY,-0.007,0.001,0.05,-8.394171495482553e-06,2.9873986486577907e-06,1.3650010589458024e-07,-8.394171495482553e-06,2.9873986486577907e-06,1.250785385250716e-06
Bottle,XY,-0.006,0.001,0.05,-1.5721594035396055e-06,2.0769120059004056e-06,1.3325671543351892e-06,-1.5721594035396055e-06,2.0769120059004056e-06,2.446852433691325e-06
Bottle,XY,-0.005,0.001,0.05,7.533975048567408e-06,-5.657461532464851e-07,2.085999853052113e-06,7.533975048567408e-06,-5.657461532464851e-07,3.200285132408249e-06
Bottle,XY,-0.004,0.001,0.05,1.0687434573193965e-05,-2.8780791162907005e-06,1.8727545188189139e-06,1.0687434573193965e-05,-2.8780791162907005e-06,2.9870397981750496e-06
Bottle,XY,-0.003,0.001,0.05,5.475561956677335e-06,-2.746455899482399e-06,8.956242341240304e-07,5.475561956677335e-06,-2.746455899482399e-06,2.009909513480166e-06
Bottle,XY,-0.002,0.001,0.05,-2.0692237952266284e-06,2.0419255858473661e-07,-1.2486401227341076e-07,-2.0692237952266284e-06,2.0419255858473661e-07,9.89421267082725e-07
Bottle,XY,-0.001,0.001,0.05,-4.2727300008169634e-06,3.927653539181428e-06,-6.989721855363438e-07,-4.2727300008169634e-06,3.927653539181428e-06,4.153130938197919e-07
Bottle,XY,0.0,0.001,0.05,-5.7231557794057985e-08,5.583760562710532e-06,-8.692201085382972e-07,-5.7231557794057985e-08,5.583760562710532e-06,2.450651708178386e-07
Bottle,XY,0.001,0.001,0.05,4.122461117380739e-06,3.913383167956197e-06,-6.918159504004342e-07,4.122461117380739e-06,3.913383167956197e-06,4.2246932895570155e-07
Bottle,XY,0.002000000000000001,0.001,0.05,1.8957121455255054e-06,2.1328436520686616e-07,-1.1786769040744833e-07,1.8957121455255054e-06,2.1328436520686616e-07,9.964175889486874e-07
Bottle,XY,0.003,0.001,0.05,-5.5115651021113e-06,-2.6769836140621727e-06,8.820507864913911e-07,-5.5115651021113e-06,-2.6769836140621727e-06,1.996336065847527e-06
Bottle,XY,0.003999999999999999,0.001,0.05,-1.0414500394325253e-05,-2.758385778020042e-06,1.8042467124307902e-06,-1.0414500394325253e-05,-2.758385778020042e-06,2.918531991786926e-06
Bottle,XY,0.005,0.001,0.05,-6.982098323385101e-06,-4.6517899412505403e-07,1.940278712872304e-06,-6.982098323385101e-06,-4.6517899412505403e-07,3.0545639922284395e-06
Bottle,XY,0.006000000000000001,0.001,0.05,2.1076076181455366e-06,2.0588362525245886e-06,1.1259639576719679e-06,2.1076076181455366e-06,2.0588362525245886e-06,2.2402492370281037e-06
Bottle,XY,0.007,0.001,0.05,8.548476334127478e-06,2.7969706105241994e-06,-7.275774960441975e-08,8.548476334127478e-06,2.7969706105241994e-06,1.041527529751716e-06
Bottle,XY,-0.007,0.002000000000000001,0.05,-7.696574107490018e-06,4.8851167147556265e-06,-2.3081001205308163e-07,-7.696574107490018e-06,4.8851167147556265e-06,8.834752673030542e-07
Bottle,XY,-0.006,0.002000000000000001,0.05,-4.004794410308987e-06,4.243933114373794e-06,8.540137189312293e-07,-4.004794410308987e-06,4.243933114373794e-06,1.968298998287365e-06
Bottle,XY,-0.005,0.002000000000000001,0.05,3.553916741400387e-06,3.1104145934722624e-07,1.744036502793545e-06,3.553916741400387e-06,3.1104145934722624e-07,2.8583217821496807e-06
Bottle,XY,-0.004,0.002000000000000001,0.05,8.355733550861442e-06,-4.11689676820043e-06,1.9081006841560852e-06,8.355733550861442e-06,-4.11689676820043e-06,3.0223859635122212e-06
Bottle,XY,-0.003,0.002000000000000001,0.05,6.989936126896534e-06,-5.500835794149292e-06,1.3184810759679622e-06,6.989936126896534e-06,-5.500835794149292e-06,2.432766355324098e-06
Bottle,XY,-0.002,0.002000000000000001,0.05,2.322739754304191e-06,-2.759526733787518e-06,4.74527256471261e-07,2.322739754304191e-06,-2.759526733787518e-06,1.5888125358273968e-06
Bottle,XY,-0.001,0.002000000000000001,0.05,-5.09569531595932e-07,1.6515335538932609e-06,-1.5848613490810947e-07,-5.09569531595932e-07,1.6515335538932609e-06,9.557991444480263e-07
Bottle,XY,0.0,0.002000000000000001,0.05,-2.3562620184885467e-08,3.7913090758789077e-06,-3.483061387301564e-07,-2.3562620184885467e-08,3.7913090758789077e-06,7.659791406259794e-07
Bottle,XY,0.001,0.002000000000000001,0.05,4.3744068904179196e-07,1.78654069395793e-06,-1.0651653614647234e-07,4.3744068904179196e-07,1.78654069395793e-06,1.0077687432096634e-06
Bottle,XY,0.002000000000000001,0.002000000000000001,0.05,-2.4078396278292617e-06,-2.5129487706999167e-06,5.512113397647838e-07,-2.4078396278292617e-06,-2.5129487706999167e-06,1.6654966191209196e-06
Bottle,XY,0.003,0.002000000000000001,0.05,-6.976484328773935e-06,-5.216224972909024e-06,1.370439050590788e-06,-6.976484328773935e-06,-5.216224972909024e-06,2.4847243299469237e-06
Bottle,XY,0.003999999999999999,0.002000000000000001,0.05,-8.143860917515432e-06,-3.927462071118494e-06,1.8838435971758956e-06,-8.143860917515432e-06,-3.927462071118494e-06,2.9981288765320314e-06
Bottle,XY,0.005,0.002000000000000001,0.05,-3.2046659296491842e-06,2.5257735541541946e-07,1.6217398712289998e-06,-3.2046659296491842e-06,2.5257735541541946e-07,2.7360251505851356e-06
Bottle,XY,0.006000000000000001,0.002000000000000001,0.05,4.248384913338768e-06,3.851186306640491e-06,6.574487257588938e-07,4.248384913338768e-06,3.851186306640491e-06,1.7717340051150295e-06
Bottle,XY,0.007,0.002000000000000001,0.05,7.58898437255625e-06,4.202983092119547e-06,-4.284372371667747e-07,7.58898437255625e-06,4.202983092119547e-06,6.85848042189361e-07
Bottle,XY,-0.007,0.003,0.05,-5.463426257248541e-06,4.498035815994984e-06,-6.552378172411305e-07,-5.463426257248541e-06,4.498035815994984e-06,4.5904746211500524e-07
Bottle,XY,-0.006,0.003,0.05,-5.886519334419842e-06,5.671562532393701e-06,1.4933084194114483e-07,-5.886519334419842e-06,5.671562532393701e-06,1.2636161212972806e-06
Bottle,XY,-0.005,0.003,0.05,-1.359647617432904e-06,2.695733885819863e-06,1.1333356258815936e-06,-1.359647617432904e-06,2.695733885819863e-06,2.2476209052377293e-06
Bottle,XY,-0.004,0.003,0.05,3.980339906333316e-06,-2.5265072571905454e-06,1.7171575591234537e-06,3.980339906333316e-06,-2.5265072571905454e-06,2.8314428384795895e-06
Bottle,XY,-0.003,0.003,0.05,6.297121236769562e-06,-6.482780337360019e-06,1.7278431024894367e-06,6.297121236769562e-06,-6.482780337360019e-06,2.8421283818455725e-06
Bottle,XY,-0.002,0.003,0.05,5.1172671164791715e-06,-7.116494971567811e-06,1.2986944529847274e-06,5.1172671164791715e-06,-7.116494971567811e-06,2.412979732340863e-06
Bottle,XY,-0.001,0.003,0.05,2.5213493270783728e-06,-5.5106608808624845e-06,8.555490932856796e-07,2.5213493270783728e-06,-5.5106608808624845e-06,1.9698343726418154e-06
Bottle,XY,0.0,0.003,0.05,4.4598045103579375e-08,-4.452183820677447e-06,7.193849090027643e-07,4.4598045103579375e-08,-4.452183820677447e-06,1.8336701883589001e-06
Bottle,XY,0.001,0.003,0.05,-2.4708395768231323e-06,-5.39675231529909e-06,9.168131185420049e-07,-2.4708395768231323e-06,-5.39675231529909e-06,2.0310983978981407e-06
Bottle,XY,0.002000000000000001,0.003,0.05,-5.137502283246276e-06,-6.934949143207646e-06,1.3911336631358706e-06,-5.137502283246276e-06,-6.934949143207646e-06,2.5054189424920064e-06
Bottle,XY,0.003,0.003,0.05,-6.3403175528535265e-06,-6.334773667894282e-06,1.8024553993421107e-06,-6.3403175528535265e-06,-6.334773667894282e-06,2.9167406786982465e-06
Bottle,XY,0.003999999999999999,0.003,0.05,-3.988068085846408e-06,-2.557019250921328e-06,1.7302950907822431e-06,-3.988068085846408e-06,-2.557019250921328e-06,2.844580370138379e-06
Bottle,XY,0.005,0.003,0.05,1.3577027510463779e-06,2.3606354830699962e-06,1.0683245024842351e-06,1.3577027510463779e-06,2.3606354830699962e-06,2.182609781840371e-06
Bottle,XY,0.006000000000000001,0.003,0.05,5.773884507165233e-06,5.008443574705763e-06,3.461647442161753e-08,5.773884507165233e-06,5.008443574705763e-06,1.1489017537777533e-06
Bottle,XY,0.007,0.003,0.05,5.157129351682172e-06,3.6412126218128995e-06,-7.593779214701583e-07,5.157129351682172e-06,3.6412126218128995e-06,3.549073578859775e-07
Bottle,XY,-0.007,0.003999999999999999,0.05,-1.5004916975251294e-06,1.5913190961184596e-06,-8.677615555758064e-07,-1.5004916975251294e-06,1.5913190961184596e-06,2.4652372378032944e-07
Bottle,XY,-0.006,0.003999999999999999,0.05,-5.353874430315436e-06,5.054076875676227e-06,-4.7107344072333515e-07,-5.353874430315436e-06,5.054076875676227e-06,6.432118386328006e-07
Bottle,XY,-0.005,0.003999999999999999,0.05,-4.900816705919088e-06,5.016937863989369e-06,3.07913179602786e-07,-4.900816705919088e-06,5.016937863989369e-06,1.4221984589589218e-06
Bottle,XY,-0.004,0.003999999999999999,0.05,-1.278670833547466e-06,1.3113753396286419e-06,1.1200185844871652e-06,-1.278670833547466e-06,1.3113753396286419e-06,2.234303863843301e-06
Bottle,XY,-0.003,0.003999999999999999,0.05,2.426961613992953e-06,-3.861295068382724e-06,1.6753880689361165e-06,2.426961613992953e-06,-3.861295068382724e-06,2.7896733482922522e-06
Bottle,XY,-0.002,0.003999999999999999,0.05,3.8958252329631155e-06,-8.030110213451644e-06,1.8383790844554147e-06,3.8958252329631155e-06,-8.030110213451644e-06,2.9526643638115504e-06
Bottle,XY,-0.001,0.003999999999999999,0.05,2.746875281152241e-06,-1.0202015627931986e-05,1.7920633467502046e-06,2.746875281152241e-06,-1.0202015627931986e-05,2.9063486261063403e-06
Bottle,XY,0.0,0.003999999999999999,0.05,5.750034090600194e-08,-1.0808256423161656e-05,1.8022041893274967e-06,5.750034090600194e-08,-1.0808256423161656e-05,2.9164894686836325e-06
Bottle,XY,0.001,0.003999999999999999,0.05,-2.6819358192086286e-06,-1.0250912304251468e-05,1.838004265819941e-06,-2.6819358192086286e-06,-1.0250912304251468e-05,2.9522895451760767e-06
Bottle,XY,0.002000000000000001,0.003999999999999999,0.05,-3.944904424990632e-06,-8.138145208068303e-06,1.910131803958749e-06,-3.944904424990632e-06,-8.138145208068303e-06,3.0244170833148845e-06
Bottle,XY,0.003,0.003999999999999999,0.05,-2.5841037933590023e-06,-4.058098491674044e-06,1.7433392846295605e-06,-2.5841037933590023e-06,-4.058098491674044e-06,2.8576245639856963e-06
Bottle,XY,0.003999999999999999,0.003999999999999999,0.05,1.0560603513221957e-06,9.800286706556772e-07,1.1582370606732156e-06,1.0560603513221957e-06,9.800286706556772e-07,2.2725223400293514e-06
Bottle,XY,0.005,0.003999999999999999,0.05,4.63807314773832e-06,4.527494015530579e-06,3.134343941886644e-07,4.63807314773832e-06,4.527494015530579e-06,1.4277196735448002e-06
Bottle,XY,0.006000000000000001,0.003999999999999999,0.05,5.056460169356132e-06,4.459628305470724e-06,-4.793515714695826e-07,5.056460169356132e-06,4.459628305470724e-06,6.349337078865532e-07
Bottle,XY,0.007,0.003999999999999999,0.05,1.2100011679586024e-06,1.0355765900649535e-06,-8.585135929703712e-07,1.2100011679586024e-06,1.0355765900649535e-06,2.557716863857646e-07
Bottle,XY,-0.007,0.005,0.05,3.085281959056466e-06,-2.8633190565685013e-06,-7.018409396409738e-07,3.085281959056466e-06,-2.8633190565685013e-06,4.1244433971516196e-07
Bottle,XY,-0.006,0.005,0.05,-1.954799608416594e-06,1.702633591232596e-06,-7.766930210610371e-07,-1.954799608416594e-06,1.702633591232596e-06,3.375922582950987e-07
Bottle,XY,-0.005,0.005,0.05,-5.072759178166775e-06,4.961037179645405e-06,-4.1133688886172925e-07,-5.072759178166775e-06,4.961037179645405e-06,7.029483904944065e-07
Bottle,XY,-0.004,0.005,0.05,-4.895294544824686e-06,4.834879434739163e-06,2.7351737789730164e-07,-4.895294544824686e-06,4.834879434739163e-06,1.3878026572534374e-06
Bottle,XY,-0.003,0.005,0.05,-2.5532627644818552e-06,1.5028933059941761e-06,1.0364610052434274e-06,-2.5532627644818552e-06,1.5028933059941761e-06,2.150746284599563e-06
Bottle,XY,-0.002,0.005,0.05,-2.716897835949434e-07,-3.112877706230739e-06,1.5964428194300512e-06,-2.716897835949434e-07,-3.112877706230739e-06,2.710728098786187e-06
Bottle,XY,-0.001,0.005,0.05,5.276056412699119e-07,-6.894737921510439e-06,1.923716693878022e-06,5.276056412699119e-07,-6.894737921510439e-06,3.038001973234158e-06
Bottle,XY,0.0,0.005,0.05,-1.1908645939735979e-08,-8.362055525620096e-06,2.050903531544657e-06,-1.1908645939735979e-08,-8.362055525620096e-06,3.1651888109007925e-06
Bottle,XY,0.001,0.005,0.05,-5.880300828842335e-07,-7.075819606554567e-06,1.9499362120032173e-06,-5.880300828842335e-07,-7.075819606554567e-06,3.0642214913593533e-06
Bottle,XY,0.002000000000000001,0.005,0.05,1.2651690740626787e-07,-3.426463870943476e-06,1.642072644050727e-06,1.2651690740626787e-07,-3.426463870943476e-06,2.756357923406863e-06
Bottle,XY,0.003,0.005,0.05,2.324190352396548e-06,1.127376874843074e-06,1.0903460933424723e-06,2.324190352396548e-06,1.127376874843074e-06,2.204631372698608e-06
Bottle,XY,0.003999999999999999,0.005,0.05,4.6206856086668936e-06,4.46922505798764e-06,3.27340808164194e-07,4.6206856086668936e-06,4.46922505798764e-06,1.4416260875203298e-06
Bottle,XY,0.005,0.005,0.05,4.8050170397110615e-06,4.672742432530437e-06,-3.546807675435802e-07,4.8050170397110615e-06,4.672742432530437e-06,7.596045118125556e-07
Bottle,XY,0.006000000000000001,0.005,0.05,1.749383390132923e-06,1.5681784386382565e-06,-7.173558311282196e-07,1.749383390132923e-06,1.5681784386382565e-06,3.969294482279162e-07
Bottle,XY,0.007,0.005,0.05,-3.158274288337089e-06,-2.7743013980709327e-06,-6.437250683090586e-07,-3.158274288337089e-06,-2.7743013980709327e-06,4.7056021104707727e-07
Bottle,XY,-0.007,0.006000000000000001,0.05,6.3105016910588276e-06,-6.450899651726988e-06,-2.470063268220133e-07,6.3105016910588276e-06,-6.450899651726988e-06,8.672789525341225e-07
Bottle,XY,-0.006,0.006000000000000001,0.05,2.7876828855139327e-06,-3.145250369085956e-06,-6.407144321832656e-07,2.7876828855139327e-06,-3.145250369085956e-06,4.735708471728701e-07
Bottle,XY,-0.005,0.006000000000000001,0.05,-1.7713206392152566e-06,1.5599395105213575e-06,-7.606194622065756e-07,-1.7713206392152566e-06,1.5599395105213575e-06,3.5366581714956017e-07
Bottle,XY,-0.004,0.006000000000000001,0.05,-4.7702842016944125e-06,4.992218037531738e-06,-5.024989497690693e-07,-4.7702842016944125e-06,4.992218037531738e-06,6.117863295870664e-07
Bottle,XY,-0.003,0.006000000000000001,0.05,-5.24366140899363e-06,5.691671012888056e-06,2.6133367729308994e-08,-5.24366140899363e-06,5.691671012888056e-06,1.1404186470854448e-06
Bottle,XY,-0.002,0.006000000000000001,0.05,-3.9304497582294595e-06,4.059254668688459e-06,6.488020922797578e-07,-3.9304497582294595e-06,4.059254668688459e-06,1.7630873716358936e-06
Bottle,XY,-0.001,0.006000000000000001,0.05,-2.02213632495737e-06,1.8105163552715672e-06,1.1029131635419574e-06,-2.02213632495737e-06,1.8105163552715672e-06,2.217198442898093e-06
Bottle,XY,0.0,0.006000000000000001,0.05,-1.0649973620279728e-07,7.375763654522479e-07,1.2768581386082706e-06,-1.0649973620279728e-07,7.375763654522479e-07,2.3911434179644064e-06
Bottle,XY,0.001,0.006000000000000001,0.05,1.8091879935190331e-06,1.6646689858989639e-06,1.1186194612341434e-06,1.8091879935190331e-06,1.6646689858989639e-06,2.232904740590279e-06
Bottle,XY,0.002000000000000001,0.006000000000000001,0.05,3.72410291626981e-06,3.836724133590789e-06,6.807795322762826e-07,3.72410291626981e-06,3.836724133590789e-06,1.7950648116324184e-06
Bottle,XY,0.003,0.006000000000000001,0.05,5.064691390829983e-06,5.504077846710518e-06,7.157578947259254e-08,5.064691390829983e-06,5.504077846710518e-06,1.1858610688287283e-06
Bottle,XY,0.003999999999999999,0.006000000000000001,0.05,4.645436155214383e-06,4.952574128130016e-06,-4.511804313390068e-07,4.645436155214383e-06,4.952574128130016e-06,6.63104848017129e-07
Bottle,XY,0.005,0.006000000000000001,0.05,1.7270748788401185e-06,1.7456297648686302e-06,-7.129916550939385e-07,1.7270748788401185e-06,1.7456297648686302e-06,4.012936242621973e-07
Bottle,XY,0.006000000000000001,0.006000000000000001,0.05,-2.7323397408008263e-06,-2.717641443636767e-06,-6.053165701879932e-07,-2.7323397408008263e-06,-2.717641443636767e-06,5.089687091681426e-07
Bottle,XY,0.007,0.006000000000000001,0.05,-6.14169911138834e-06,-5.8342728672017405e-06,-2.3811830688132964e-07,-6.14169911138834e-06,-5.8342728672017405e-06,8.761669724748061e-07
Bottle,XY,-0.007,0.007,0.05,6.4350416466414164e-06,-6.693839365064365e-06,2.1420669528451248e-07,6.4350416466414164e-06,-6.693839365064365e-06,1.3284919746406483e-06
Bottle,XY,-0.006,0.007,0.05,6.094908931728756e-06,-6.626698358589603e-06,-2.0508821225986501e-07,6.094908931728756e-06,-6.626698358589603e-06,9.091970670962708e-07
Bottle,XY,-0.005,0.007,0.05,2.781398884228042e-06,-3.5220106407682516e-06,-6.414088052975203e-07,2.781398884228042e-06,-3.5220106407682516e-06,4.728764740586155e-07
Bottle,XY,-0.004,0.007,0.05,-1.2497227890163501e-06,9.496867761390499e-07,-8.535882738011243e-07,-1.2497227890163501e-06,9.496867761390499e-07,2.606970055550115e-07
Bottle,XY,-0.003,0.007,0.05,-3.914033997054144e-06,4.882403685594408e-06,-7.430368095161138e-07,-3.914033997054144e-06,4.882403685594408e-06,3.7124846984002195e-07
Bottle,XY,-0.002,0.007,0.05,-4.388932480187357e-06,7.1898072582192266e-06,-4.1414194109240185e-07,-4.388932480187357e-06,7.1898072582192266e-06,7.001433382637339e-07
Bottle,XY,-0.001,0.007,0.05,-2.8478745591279266e-06,7.998112178763148e-06,-7.890011934680484e-08,-2.8478745591279266e-06,7.998112178763148e-06,1.035385160009331e-06
Bottle,XY,0.0,0.007,0.05,-1.4077796550827077e-07,8.120774120423268e-06,7.083904302485289e-08,-1.4077796550827077e-07,8.120774120423268e-06,1.1851243223809887e-06
Bottle,XY,0.001,0.007,0.05,2.6022046177682334e-06,8.025194701026952e-06,-6.68022838874422e-08,2.6022046177682334e-06,8.025194701026952e-06,1.0474829954686936e-06
Bottle,XY,0.002000000000000001,0.007,0.05,4.241328449520932e-06,7.287324064666444e-06,-3.9294120343398934e-07,4.241328449520932e-06,7.287324064666444e-06,7.213440759221464e-07
Bottle,XY,0.003,0.007,0.05,3.894822476530308e-06,5.113028187406339e-06,-7.235481133491e-07,3.894822476530308e-06,5.113028187406339e-06,3.9073716600703573e-07
Bottle,XY,0.003999999999999999,0.007,0.05,1.3554625763231847e-06,1.3509106918916436e-06,-8.467781128065736e-07,1.3554625763231847e-06,1.3509106918916436e-06,2.675071665495622e-07
Bottle,XY,0.005,0.007,0.05,-2.5877823997188347e-06,-2.964845803548005e-06,-6.576296705442223e-07,-2.5877823997188347e-06,-2.964845803548005e-06,4.566556088119135e-07
Bottle,XY,0.006000000000000001,0.007,0.05,-5.864339662437945e-06,-5.986611900931803e-06,-2.530759919286684e-07,-5.864339662437945e-06,-5.986611900931803e-06,8.612092874274674e-07
Bottle,XY,0.007,0.007,0.05,-6.21621360856746e-06,-6.093063747545547e-06,1.273143389245777e-07,-6.21621360856746e-06,-6.093063747545547e-06,1.2415996182807135e-06
Bottle,XZ,-0.007,0.0,0.043000000000000003,-2.2232118459012403e-06,-4.205052783543335e-07,-4.0023669144344515e-07,-2.2232118459012403e-06,-4.205052783543335e-07,7.140485879126906e-07
Bottle,XZ,-0.006,0.0,0.043000000000000003,5.893538763908261e-06,-3.6526227914944894e-07,-1.9473004311259508e-06,5.893538763908261e-06,-3.6526227914944894e-07,-8.330151517698148e-07
Bottle,XZ,-0.005,0.0,0.043000000000000003,1.1980810821631125e-05,-1.3331431259918805e-07,-3.1686507708959023e-06,1.1980810821631125e-05,-1.3331431259918805e-07,-2.0543654915397667e-06
Bottle,XZ,-0.004,0.0,0.043000000000000003,6.605662936805585e-06,2.4366507256575154e-07,-2.639917407796511e-06,6.605662936805585e-06,2.4366507256575154e-07,-1.5256321284403753e-06
Bottle,XZ,-0.003,0.0,0.043000000000000003,-8.717952835212058e-06,6.544357251009709e-07,7.466237912743914e-07,-8.717952835212058e-06,6.544357251009709e-07,1.8609090706305272e-06
Bottle,XZ,-0.002,0.0,0.043000000000000003,-2.1227585089799596e-05,9.425917312385109e-07,6.27511617563122e-06,-2.1227585089799596e-05,9.425917312385109e-07,7.389401454987356e-06
Bottle,XZ,-0.001,0.0,0.043000000000000003,-1.808970672905593e-05,9.838073459319453e-07,1.1486920947736736e-05,-1.808970672905593e-05,9.838073459319453e-07,1.2601206227092872e-05
Bottle,XZ,0.0,0.0,0.043000000000000003,2.384285731868501e-07,7.579323909727359e-07,1.3633103889020174e-05,2.384285731868501e-07,7.579323909727359e-07,1.474738916837631e-05
Bottle,XZ,0.001,0.0,0.043000000000000003,1.837586137036825e-05,3.621974735466816e-07,1.1381839512682426e-05,1.837586137036825e-05,3.621974735466816e-07,1.2496124792038562e-05
Bottle,XZ,0.002000000000000001,0.0,0.043000000000000003,2.1121923459593543e-05,-2.705470667311934e-08,6.105791608668208e-06,2.1121923459593543e-05,-2.705470667311934e-08,7.220076888024344e-06
Bottle,XZ,0.003,0.0,0.043000000000000003,8.373609434620058e-06,-2.571294170939486e-07,5.719711772625689e-07,8.373609434620058e-06,-2.571294170939486e-07,1.6862564566187047e-06
Bottle,XZ,0.003999999999999999,0.0,0.043000000000000003,-6.848205552771127e-06,-2.6918601686300374e-07,-2.7678513602267236e-06,-6.848205552771127e-06,-2.6918601686300374e-07,-1.6535660808705878e-06
Bottle,XZ,0.005,0.0,0.043000000000000003,-1.193155596109588e-05,-1.1136605360890107e-07,-3.2158980385253348e-06,-1.193155596109588e-05,-1.1136605360890107e-07,-2.1016127591691988e-06
Bottle,XZ,0.006000000000000001,0.0,0.043000000000000003,-5.670648037537705e-06,9.639441415639343e-08,-1.9004972665497404e-06,-5.670648037537705e-06,9.639441415639343e-08,-7.862119871936045e-07
Bottle,XZ,0.007,0.0,0.043000000000000003,2.336112174933324e-06,2.3488654936706158e-07,-2.7403108894070415e-07,2.336112174933324e-06,2.3488654936706158e-07,8.402541904154316e-07
Bottle,XZ,-0.007,0.0,0.044000000000000004,-3.7196773194519164e-06,-4.027868255819237e-07,-5.155698239490102e-07,-3.7196773194519164e-06,-4.027868255819237e-07,5.987154554071256e-07
Bottle,XZ,-0.006,0.0,0.044000000000000004,3.947319548967316e-06,-3.470705978560231e-07,-1.9534887891750833e-06,3.947319548967316e-06,-3.470705978560231e-07,-8.392035098189473e-07
Bottle,XZ,-0.005,0.0,0.044000000000000004,1.0740027540292296e-05,-1.3311865675466283e-07,-3.0365963366038897e-06,1.0740027540292296e-05,-1.3311865675466283e-07,-1.9223110572477537e-06
Bottle,XZ,-0.004,0.0,0.044000000000000004,7.1335489324236965e-06,2.035672011202955e-07,-2.5514508314626143e-06,7.1335489324236965e-06,2.035672011202955e-07,-1.4371655521064786e-06
Bottle,XZ,-0.003,0.0,0.044000000000000004,-6.174450211473652e-06,5.652137693468631e-07,5.029902103141878e-07,-6.174450211473652e-06,5.652137693468631e-07,1.6172754896703235e-06
Bottle,XZ,-0.002,0.0,0.044000000000000004,-1.7686950116776948e-05,8.161923546916012e-07,5.526590818508821e-06,-1.7686950116776948e-05,8.161923546916012e-07,6.640876097864957e-06
Bottle,XZ,-0.001,0.0,0.044000000000000004,-1.5395003772638534e-05,8.53364971136929e-07,1.022893803859002e-05,-1.5395003772638534e-05,8.53364971136929e-07,1.1343223317946156e-05
Bottle,XZ,0.0,0.0,0.044000000000000004,2.0659089222287428e-07,6.518395187005927e-07,1.2200206450888183e-05,2.0659089222287428e-07,6.518395187005927e-07,1.3314491730244319e-05
Bottle,XZ,0.001,0.0,0.044000000000000004,1.563585959836573e-05,3.006633088698816e-07,1.0118149753306237e-05,1.563585959836573e-05,3.006633088698816e-07,1.1232435032662373e-05
Bottle,XZ,0.002000000000000001,0.0,0.044000000000000004,1.7571218517437064e-05,-4.173981107799481e-08,5.345951376086367e-06,1.7571218517437064e-05,-4.173981107799481e-08,6.460236655442503e-06
Bottle,XZ,0.003,0.0,0.044000000000000004,5.862908945583081e-06,-2.3641666620320948e-07,3.1363438416873834e-07,5.862908945583081e-06,-2.3641666620320948e-07,1.4279196635248741e-06
Bottle,XZ,0.003999999999999999,0.0,0.044000000000000004,-7.3106274666278965e-06,-2.308703510046296e-07,-2.6965376033806978e-06,-7.3106274666278965e-06,-2.308703510046296e-07,-1.5822523240245618e-06
Bottle,XZ,0.005,0.0,0.044000000000000004,-1.0606955021899812e-05,-7.401662431247458e-08,-3.1133616079345762e-06,-1.0606955021899812e-05,-7.401662431247458e-08,-1.9990763285784407e-06
Bottle,XZ,0.006000000000000001,0.0,0.044000000000000004,-3.649789160985298e-06,1.1872177604830296e-07,-1.945735851045927e-06,-3.649789160985298e-06,1.1872177604830296e-07,-8.314505716897911e-07
Bottle,XZ,0.007,0.0,0.044000000000000004,3.861944001743969e-06,2.385029004751925e-07,-4.3107226570292667e-07,3.861944001743969e-06,2.385029004751925e-07,6.832130136532091e-07
